area,majoraxislength,minoraxislength,eccentricity,convexarea,extent,perimeter,target
0.5229848325860917,0.4627126859946592,0.45287933324719465,0.8264250359684334,0.5305605905500719,0.5590703067172552,0.5137467504926557,1.0
0.21174282171134218,0.1802795858293884,0.3014803458990123,0.623610040788119,0.21302722653718645,0.6893827794797273,0.23378160425400552,0.0
0.08541448058761804,0.10192919305226184,0.11217486423865553,0.7347263434079531,0.08722541018248073,0.7330623900525731,0.11287425236085186,0.0
0.3404321282075741,0.3004525645154942,0.3835041826719021,0.7278771689224531,0.35490293678446994,0.8973414921557127,0.36335392436618386,1.0
0.1537012305637699,0.16433588557085893,0.19036177166852408,0.7405271604536822,0.15341810907519934,0.5879360163730151,0.18212244403345734,0.0
0.3507965277115329,0.20979044305374506,0.5255495058554985,0.30695612615873535,0.3503479624707684,0.7914085239494789,0.3217198369259444,0.0
0.10708766574453878,0.11270704409737059,0.15790604560313526,0.68980998107519,0.1128271833353682,0.7087699599842784,0.14367712952731027,0.0
0.3090289039397119,0.31182009921013143,0.3052332021139782,0.8073481575238269,0.3107807319890681,0.816831950013524,0.323957633060293,0.0
0.15669178670227984,0.12786099420050068,0.25041680855017723,0.575713389078986,0.15889816580106506,0.7491996120355376,0.18531698745783942,0.0
0.18736048840980635,0.18007001840704956,0.24411527357477603,0.700742041506521,0.19433774430158626,0.6057735756464305,0.21732705119290463,0.0
0.2559906515310503,0.29651266501854323,0.2675355799602931,0.8225614785862595,0.2649210627647286,0.43547089703535635,0.32081617814657637,1.0
0.0861108461318325,0.06606682899986671,0.16669018001601932,0.5463898554288033,0.08919297125200748,0.6826175476504605,0.10656595237614369,0.0
0.18401697987217397,0.13915784980020174,0.29887639844323777,0.5200958160065777,0.18437784685894607,0.8277985483839355,0.1929484608659775,0.0
0.20515596680339593,0.17867527376151815,0.3037333174730029,0.6167498717522545,0.21996299670351346,0.7591964880124805,0.2659613204035881,0.0
0.31612133931126585,0.3367050181979607,0.28508119214112515,0.842645538705726,0.32684053833222204,0.7027591381296024,0.36093782008188335,1.0
0.3251550128779929,0.2760336808044729,0.3783292245713967,0.6998131454645952,0.3268828009804935,0.6743083355225786,0.3342181418444219,0.0
0.2979585996375083,0.2010554691798152,0.45098631150625745,0.430481048846456,0.30442724719892555,0.7652420048945295,0.3031065434474641,1.0
0.13817609462939995,0.17749365159038138,0.14126082283088148,0.8117607674918691,0.14025094621373632,0.7025078576324332,0.18855307841230728,1.0
0.4596489554516836,0.3380902409333876,0.5153735006988595,0.6495844459378671,0.46455102979986296,0.8341918737516282,0.4263319012899931,1.0
0.31084613183249066,0.3213144828989022,0.29609763279366985,0.822612044714471,0.32560083398292594,0.643933132078616,0.4095143843896697,1.0
0.6584708575789373,0.4783564421323919,0.5959151637613262,0.7467242394188026,0.6636738450557398,0.7129736158221617,0.5787138154193272,1.0
0.3813793761327864,0.3254972116435878,0.39681316061351024,0.7459806840422537,0.384745062313927,0.8542142627664454,0.3738135150653076,1.0
0.2848325860917676,0.20301682533865428,0.41612836139301657,0.49984939715775034,0.2907529325582051,0.8715764714114577,0.3002801573035653,0.0
0.36547743966421825,0.29580800777428473,0.42580167781657774,0.6792107291395714,0.3751843121049616,0.5662273550854863,0.37345516761831676,1.0
0.29429552608985976,0.22141459294707877,0.3917054503431029,0.5847168400668438,0.294030635724147,0.7953834761897663,0.30900283042548704,0.0
0.2911094152437279,0.1834232114631597,0.4506573565188978,0.3663986028782722,0.2901565596325967,0.8094113625457401,0.26598094007057316,0.0
0.3169130973957836,0.3080729745588605,0.3277450413872105,0.7857651606624808,0.3259905895169849,0.7254508471418569,0.3656690450704144,0.0
0.17493561003529523,0.16424168064388867,0.2414281865343424,0.675006234728453,0.18159790377264576,0.594185372851263,0.22226255153769148,0.0
0.40214633215682527,0.41599246103788,0.32391104234912127,0.8709440163853491,0.4098819463358284,0.4406711190817757,0.45401871370000957,1.0
0.24478202804540683,0.30118753942199994,0.20836912520018347,0.8684466851314901,0.2467903866562732,0.6113639197571422,0.29810699066046153,1.0
0.13042068110273775,0.10930653799345758,0.2180787230103607,0.5814138775920953,0.1328878537148868,0.6936456014565283,0.1589227648727175,0.0
0.1199942764475818,0.07936345146756585,0.23940724840509087,0.42710345091645197,0.12036402227711149,1.0,0.13190763753242296,0.0
0.6719832109129066,0.4881386395077115,0.6097163417001292,0.7460291259268227,0.6675291377480583,0.7450112723171588,0.5550559593295845,1.0
0.5765572832204522,0.46960908473426155,0.5103708413151641,0.7962892733889796,0.5835861265813275,0.6926392744593085,0.5286998219803747,1.0
0.1625107316607841,0.15748546756067705,0.22491856510029595,0.6844087109457359,0.16644909229223212,0.7238022549814319,0.20038316055523664,0.0
0.3275589048936373,0.2883275843365325,0.38126948605621924,0.7141053615521532,0.3425434600899725,0.7230878846531582,0.3695289260251998,0.0
0.5351330725937231,0.5493489694712864,0.3716656296794517,0.910460078600145,0.5471181569728675,0.7721307380273458,0.5604761808587068,1.0
0.28507583706954115,0.25483889276182903,0.33422732975793534,0.7154543198457316,0.2860617786000733,0.7083096664753651,0.3009945440014311,0.0
0.3226891157111514,0.3174137610267982,0.31715785511957717,0.8032731539402459,0.32409346619457724,0.5543052595681685,0.34451558176640484,1.0
0.11290661070304302,0.0987100800032295,0.19151795799235283,0.5999064406803135,0.1159687068568799,0.6996319083013521,0.14340130009146235,0.0
0.20381570161213391,0.20703634579424185,0.24960763097903538,0.7373394467554647,0.20934098443795376,0.6133583142505562,0.23521210879682397,0.0
0.20705904798244773,0.16968335786203054,0.3142713991858652,0.5790937046714243,0.21478817021516386,0.7047281462317595,0.24362779183533334,1.0
0.4110512257941429,0.344039741780364,0.43091070721191904,0.7375721679987249,0.4131831287508101,0.7789816439885447,0.39478809317033625,1.0
0.2940570447391014,0.35174516127868627,0.2653796532920639,0.8658965656894925,0.32921663833503956,0.5643674474470864,0.37639119307771995,1.0
0.43732710102070016,0.35054347061644764,0.4901147074005018,0.6922174028609874,0.4562769424382731,0.7220732630707266,0.46168884939308874,1.0
0.8560383478012019,0.4807934933622753,0.8514531317462828,0.5310553106451351,0.8608337950918978,0.8146492537298692,0.6388925275035995,1.0
0.12809310311933608,0.13713458884980517,0.18088113929046212,0.705668628771123,0.1391615090582943,0.7343705574226848,0.18204338831648836,0.0
0.08746542020414004,0.09809040409282116,0.12405098417640581,0.7100301655965461,0.08866703607351822,0.6962537886708696,0.11529381893932622,0.0
0.3249833063054469,0.3249018651549703,0.31691469259818716,0.8102593462163662,0.3358190031650028,0.6122543881461574,0.36900785075203923,1.0
0.3195507011351712,0.18502478917465714,0.507807750870967,0.23371129404328583,0.3175944100603887,0.8102545744066766,0.29809660377794,0.0
0.2464370886196699,0.19389384655460412,0.3416916581574765,0.595137580544007,0.24942475839852737,0.7735122397151369,0.27479594103713023,0.0
0.2562195936277783,0.2318936705906074,0.31086218190160375,0.7066544653024592,0.26231017027151404,0.7652807649051819,0.27800837298141035,0.0
0.0758179910331012,0.05507048110939222,0.16044245604265828,0.5197728706528743,0.07685227795674182,0.7737680461278148,0.10354625480753976,0.0
0.17713917771630255,0.17050920942656234,0.24429361278212225,0.6831780581875754,0.18715309409543848,0.7187285017641524,0.22362034790285956,1.0
0.799604120957741,0.5643908924754613,0.6676565846274056,0.7717021998611734,0.805493205105328,0.5515041217328164,0.6492938362507972,1.0
0.4805971573022989,0.32818439803633537,0.5801197612641957,0.5588427569286297,0.5101524272847657,0.5378689320768731,0.53671964938501,1.0
