type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,target
1.0,0.5543478260869534,0.5802469135802468,0.2129032258064516,0.4488950276243094,0.08300395256916995,0.0
0.0,0.7826086956521721,0.7160493827160508,0.2909090909090909,0.35082872928176795,0.19367588932806323,0.0
2.0,0.7499999999999929,0.7530864197530889,0.08739002932551321,0.80939226519337,0.12252964426877469,0.0
0.0,0.2608695652173836,0.3827160493827222,0.4193548387096775,0.28591160220994477,0.7351778656126482,0.0
1.0,0.4130434782608674,0.3580246913580325,0.18651026392961878,0.5704419889502762,0.7312252964426877,0.0
0.0,0.35869565217391397,0.3333333333333357,0.17829912023460415,0.5400552486187844,0.15019762845849802,0.0
0.0,0.9673913043478208,0.9506172839506135,0.27155425219941354,0.38535911602209943,0.0909090909090909,0.0
1.0,0.3152173913043441,0.4197530864197603,0.16187683284457477,0.6243093922651933,0.3043478260869565,0.0
1.0,0.7173913043478208,0.48148148148148806,0.21700879765395897,0.425414364640884,0.83399209486166,0.0
0.0,0.22826086956521152,0.3827160493827222,0.16480938416422286,0.6339779005524862,0.5217391304347826,0.0
0.0,0.7934782608695627,0.6296296296296333,0.1788856304985338,0.4502762430939226,0.6324110671936758,0.0
0.0,0.6521739130434767,0.6666666666666714,0.1360703812316716,0.5276243093922651,0.8735177865612648,0.0
1.0,0.6956521739130395,0.6296296296296333,0.19648093841642233,0.5055248618784529,0.18972332015810275,0.0
1.0,0.5108695652173907,0.5555555555555571,0.12434017595307922,0.654696132596685,0.7509881422924901,0.0
0.0,0.25,0.3703703703703738,0.2586510263929619,0.4709944751381215,0.31225296442687744,0.0
0.0,0.45652173913043015,0.3827160493827222,0.45982404692082124,0.22928176795580105,0.6482213438735177,0.0
1.0,0.7282608695652115,0.7160493827160508,0.10850439882697949,0.6698895027624309,0.2134387351778656,0.0
0.0,0.17391304347825098,0.24691358024691112,0.21642228739002933,0.49585635359116026,0.49011857707509876,0.0
0.0,0.7717391304347743,0.6296296296296333,0.29618768328445755,0.3453038674033149,0.592885375494071,0.0
0.0,0.18478260869564878,0.2716049382716008,0.18299120234604105,0.5842541436464088,0.683794466403162,0.0
0.0,0.8260869565217348,0.8395061728395063,0.2944281524926686,0.3908839779005525,0.3359683794466403,0.0
0.0,0.5108695652173907,0.6790123456790127,0.18944281524926687,0.4709944751381215,0.2292490118577075,0.0
2.0,0.5108695652173907,0.46913580246913966,0.3519061583577714,0.2914364640883978,0.27667984189723316,0.0
1.0,0.38043478260869534,0.5432098765432158,0.23695014662756597,0.3798342541436464,0.5810276679841897,0.0
0.0,0.3260869565217348,0.45679012345679126,0.2281524926686217,0.4392265193370166,0.5454545454545454,0.0
0.0,0.3152173913043441,0.2716049382716008,0.3906158357771261,0.27348066298342544,0.2727272727272727,0.0
0.0,0.3478260869565162,0.3209876543209944,0.36950146627565994,0.2886740331491713,0.1067193675889328,0.0
2.0,0.2717391304347814,0.4074074074074119,0.13431085043988278,0.6215469613259668,0.0909090909090909,0.0
0.0,0.5217391304347814,0.45679012345679126,0.1483870967741936,0.6008287292817679,0.5019762845849802,0.0
0.0,0.29347826086956275,0.3580246913580325,0.14604105571847514,0.734806629834254,0.16996047430830039,0.0
1.0,0.7717391304347743,0.6666666666666714,0.17536656891495606,0.5787292817679558,0.7905138339920948,0.0
1.0,0.5760869565217348,0.5061728395061778,0.30087976539589445,0.3770718232044199,0.7391304347826086,0.0
0.0,0.30434782608695343,0.4320987654321016,0.3642228739002933,0.319060773480663,0.32806324110671936,0.0
0.0,0.45652173913043015,0.5308641975308674,0.1882697947214077,0.4792817679558011,0.20553359683794464,0.0
1.0,0.3913043478260789,0.5061728395061778,0.3841642228739004,0.26243093922651933,0.07114624505928853,0.0
0.0,0.5434782608695627,0.7407407407407405,0.47390029325513194,0.2555248618784531,0.47826086956521735,0.0
1.0,0.36956521739129755,0.4074074074074119,0.38826979472140777,0.30386740331491713,0.5138339920948616,0.0
1.0,0.4130434782608674,0.46913580246913966,0.09266862170087975,0.6132596685082873,0.33992094861660077,0.0
1.0,0.4021739130434767,0.5802469135802468,0.12492668621700886,0.5718232044198894,0.48221343873517786,0.0
0.0,0.5869565217391255,0.6790123456790127,0.4087976539589444,0.28314917127071826,0.09486166007905138,0.0
1.0,0.35869565217391397,0.5061728395061778,0.13958944281524932,0.5676795580110496,0.45454545454545453,0.0
2.0,0.3152173913043441,0.2716049382716008,0.18181818181818188,0.49585635359116026,0.7154150197628458,0.0
1.0,0.36956521739129755,0.518518518518519,0.5290322580645161,0.19889502762430936,0.8102766798418972,0.0
0.0,0.5869565217391255,0.518518518518519,0.34838709677419355,0.31491712707182323,0.5889328063241106,0.0
0.0,0.9130434782608674,0.8024691358024683,0.2568914956011731,0.42955801104972374,0.3636363636363636,0.0
0.0,0.3913043478260789,0.3456790123456841,0.16774193548387095,0.5649171270718232,0.5375494071146245,0.0
1.0,0.7173913043478208,0.49382716049382935,0.2064516129032259,0.44337016574585636,0.8063241106719367,0.0
0.0,0.3260869565217348,0.45679012345679126,0.1683284457478006,0.585635359116022,0.03952569169960474,0.0
0.0,0.2391304347826022,0.3580246913580325,0.015835777126099737,0.8080110497237568,0.11067193675889328,0.0
0.0,0.9021739130434767,0.9012345679012341,0.24164222873900298,0.3839779005524862,0.20553359683794464,0.0
1.0,0.4347826086956488,0.3950617283950635,0.39706744868035204,0.2886740331491713,0.3992094861660079,0.0
1.0,0.25,0.3580246913580325,0.13665689149560123,0.574585635359116,0.5454545454545454,0.0
0.0,0.30434782608695343,0.2962962962963047,0.25513196480938416,0.4005524861878453,0.2569169960474308,0.0
0.0,0.7282608695652115,0.6172839506172849,0.3032258064516129,0.3356353591160221,0.1541501976284585,0.0
1.0,0.22826086956521152,0.4074074074074119,0.19882697947214079,0.4585635359116022,0.5810276679841897,0.0
2.0,0.44565217391303946,0.4074074074074119,0.24985337243401762,0.41298342541436467,0.5138339920948616,0.0
0.0,0.6739130434782581,0.6172839506172849,0.29618768328445755,0.3328729281767956,0.533596837944664,0.0
1.0,0.5760869565217348,0.6172839506172849,0.12140762463343113,0.5400552486187844,0.7509881422924901,0.0
0.0,0.1630434782608674,0.2592592592592595,0.17536656891495606,0.49171270718232046,0.48221343873517786,0.0
0.0,0.6521739130434767,0.5308641975308674,0.28387096774193554,0.38121546961325964,0.0,0.0
0.0,0.9347826086956488,0.864197530864196,0.363049853372434,0.28314917127071826,0.6245059288537549,0.0
0.0,0.8586956521739069,0.8395061728395063,0.19765395894428162,0.4986187845303867,0.5770750988142292,0.0
0.0,0.6521739130434767,0.654320987654323,0.23519061583577716,0.4392265193370166,0.7984189723320158,0.0
0.0,0.1630434782608674,0.23456790123456983,0.2387096774193549,0.4668508287292818,0.4980237154150197,0.0
2.0,0.8152173913043441,0.654320987654323,0.14956011730205288,0.548342541436464,0.18577075098814227,0.0
1.0,0.6086956521739069,0.6296296296296333,0.4733137829912024,0.21961325966850828,0.5375494071146245,0.0
1.0,0.4239130434782581,0.3456790123456841,0.20234604105571852,0.462707182320442,0.533596837944664,0.0
0.0,0.4130434782608674,0.5432098765432158,0.1378299120234604,0.5165745856353591,0.7312252964426877,0.0
1.0,0.6413043478260789,0.654320987654323,0.1425219941348974,0.5193370165745855,0.5177865612648221,0.0
2.0,0.36956521739129755,0.3580246913580325,0.18651026392961878,0.548342541436464,0.3320158102766798,0.0
0.0,0.19565217391303946,0.3333333333333357,0.20410557184750733,0.5055248618784529,0.6521739130434783,0.0
0.0,0.3478260869565162,0.2839506172839492,0.2598240469208212,0.35911602209944754,0.6324110671936758,0.0
0.0,0.5543478260869534,0.7407407407407405,0.11260997067448686,0.5994475138121547,0.011857707509881422,0.0
0.0,0.4021739130434767,0.5679012345679055,0.23636363636363644,0.42265193370165743,0.32806324110671936,0.0
0.0,0.2717391304347814,0.3333333333333357,0.2527859237536657,0.3908839779005525,0.7233201581027667,0.0
1.0,0.22826086956521152,0.2839506172839492,0.24633431085043989,0.425414364640884,0.7154150197628458,0.0
1.0,0.6847826086956488,0.6296296296296333,0.09501466275659831,0.6312154696132596,0.5533596837944663,0.0
0.0,0.29347826086956275,0.2592592592592595,0.313782991202346,0.31491712707182323,0.035573122529644265,0.0
1.0,0.6739130434782581,0.6666666666666714,0.12961876832844577,0.49999999999999994,0.37154150197628455,0.0
1.0,0.4130434782608674,0.5679012345679055,0.030498533724340193,0.7624309392265193,0.3201581027667984,0.0
1.0,0.7173913043478208,0.6666666666666714,0.11671554252199412,0.660220994475138,0.7272727272727272,0.0
1.0,0.7717391304347743,0.5925925925925952,0.18709677419354842,0.4544198895027625,0.6482213438735177,0.0
0.0,0.9130434782608674,0.8395061728395063,0.2645161290322581,0.4530386740331492,0.7351778656126482,0.0
1.0,0.9456521739130395,0.9259259259259238,0.1501466275659824,0.691988950276243,0.02766798418972332,0.0
1.0,0.5434782608695627,0.7283950617283992,0.2557184750733138,0.39640883977900554,0.45454545454545453,0.0
0.0,0.6956521739130395,0.6172839506172849,0.2697947214076246,0.38812154696132595,0.758893280632411,0.0
0.0,0.1521739130434696,0.24691358024691112,0.43753665689149557,0.2776243093922652,0.4426877470355731,0.0
1.0,0.7282608695652115,0.5925925925925952,0.3765395894428152,0.29419889502762436,0.3438735177865612,0.0
0.0,0.4021739130434767,0.5432098765432158,0.4134897360703813,0.24033149171270715,0.05138339920948616,0.0
0.0,0.38043478260869534,0.3827160493827222,0.2005865102639297,0.5607734806629834,0.21739130434782608,0.0
1.0,0.5652173913043441,0.7654320987654302,0.32199413489736073,0.32734806629834257,0.826086956521739,0.0
0.0,0.4021739130434767,0.5679012345679055,0.18768328445747806,0.5414364640883977,0.35968379446640314,0.0
0.0,0.5760869565217348,0.7407407407407405,0.21818181818181825,0.4972375690607735,0.0,0.0
0.0,0.7282608695652115,0.6666666666666714,0.11260997067448686,0.7168508287292817,0.6205533596837944,0.0
1.0,0.6195652173912976,0.6913580246913611,0.16011730205278596,0.5207182320441989,0.225296442687747,0.0
0.0,0.7717391304347743,0.5432098765432158,0.1454545454545455,0.5511049723756906,0.4110671936758893,0.0
0.0,0.6521739130434767,0.5925925925925952,0.12258064516129041,0.5801104972375689,0.24901185770750986,0.0
0.0,0.7499999999999929,0.6419753086419746,0.19061583577712615,0.4171270718232044,0.19367588932806323,0.0
0.0,0.7282608695652115,0.5308641975308674,0.38181818181818183,0.26381215469613256,0.7035573122529644,0.0
0.0,0.22826086956521152,0.3580246913580325,0.37478005865102637,0.28729281767955805,0.31225296442687744,0.0
2.0,0.5760869565217348,0.5308641975308674,0.17712609970674487,0.5552486187845304,0.38339920948616596,0.0
0.0,0.5869565217391255,0.790123456790127,0.18592375366568914,0.5552486187845304,0.6126482213438734,0.0
1.0,0.36956521739129755,0.5061728395061778,0.2281524926686217,0.5290055248618785,0.7905138339920948,0.0
0.0,0.22826086956521152,0.45679012345679126,0.17126099706744868,0.5759668508287292,0.37154150197628455,0.0
0.0,0.6413043478260789,0.654320987654323,0.28680351906158363,0.40331491712707185,0.7905138339920948,0.0
0.0,0.4239130434782581,0.6172839506172849,0.3260997067448681,0.32044198895027626,0.8893280632411067,1.0
0.0,0.7499999999999929,0.7160493827160508,0.3302052785923755,0.3784530386740331,0.6798418972332015,0.0
1.0,0.17391304347825098,0.2962962962963047,0.17712609970674487,0.55939226519337,0.8656126482213438,0.0
1.0,0.7826086956521721,0.654320987654323,0.22404692082111444,0.4392265193370166,0.7509881422924901,0.0
0.0,0.4999999999999929,0.48148148148148806,0.058064516129032295,0.766574585635359,0.6442687747035573,0.0
1.0,0.7826086956521721,0.5925925925925952,0.43225806451612914,0.24585635359116023,0.5177865612648221,0.0
0.0,0.4021739130434767,0.5432098765432158,0.2052785923753666,0.4447513812154696,0.225296442687747,0.0
1.0,0.5326086956521721,0.46913580246913966,0.1624633431085044,0.5953038674033149,0.0909090909090909,0.0
0.0,0.7608695652173907,0.6913580246913611,0.16187683284457477,0.5621546961325966,0.32806324110671936,0.0
0.0,0.7717391304347743,0.6913580246913611,0.12375366568914958,0.6450276243093922,0.20158102766798416,0.0
2.0,0.6086956521739069,0.5925925925925952,0.19413489736070388,0.5165745856353591,0.19367588932806323,0.0
1.0,0.5652173913043441,0.7654320987654302,0.29032258064516137,0.4337016574585636,0.38339920948616596,0.0
0.0,0.4999999999999929,0.5802469135802468,0.13958944281524932,0.5787292817679558,0.7035573122529644,0.0
0.0,0.3260869565217348,0.45679012345679126,0.25630498533724344,0.3825966850828729,0.4268774703557312,0.0
0.0,0.2391304347826022,0.3580246913580325,0.11671554252199412,0.6864640883977899,0.758893280632411,0.0
1.0,0.6086956521739069,0.5308641975308674,0.1378299120234604,0.5911602209944751,0.7944664031620553,0.0
0.0,0.4130434782608674,0.5925925925925952,0.2621700879765396,0.44337016574585636,0.6877470355731224,0.0
0.0,0.6195652173912976,0.8024691358024683,0.1929618768328446,0.4986187845303867,0.24110671936758893,0.0
0.0,0.28260869565216495,0.49382716049382935,0.5941348973607039,0.17955801104972374,0.1067193675889328,0.0
0.0,0.3260869565217348,0.4074074074074119,0.27917888563049853,0.3922651933701658,0.7075098814229248,0.0
0.0,0.20652173913043015,0.3209876543209944,0.3002932551319648,0.3342541436464089,0.7430830039525691,0.0
2.0,0.5978260869565162,0.6049382716049436,0.16656891495601178,0.5566298342541436,0.5375494071146245,0.0
0.0,0.8152173913043441,0.8518518518518547,0.16480938416422286,0.49171270718232046,0.08695652173913043,0.0
0.0,0.21739130434782084,0.3456790123456841,0.18944281524926687,0.5276243093922651,0.5612648221343873,0.0
0.0,0.7934782608695627,0.7654320987654302,0.15953079178885632,0.48756906077348067,0.3320158102766798,0.0
0.0,0.13043478260868824,0.23456790123456983,0.19413489736070388,0.5497237569060773,0.3636363636363636,0.0
0.0,0.4891304347826093,0.5802469135802468,0.30087976539589445,0.36602209944751385,0.8063241106719367,0.0
0.0,0.3260869565217348,0.3333333333333357,0.23695014662756597,0.3701657458563536,0.5019762845849802,0.0
1.0,0.7499999999999929,0.6790123456790127,0.28269794721407626,0.35635359116022103,0.45454545454545453,0.0
0.0,0.7065217391304301,0.654320987654323,0.2756598240469209,0.39640883977900554,0.7707509881422925,0.0
0.0,0.3152173913043441,0.3209876543209944,0.17243401759530796,0.6367403314917126,0.18577075098814227,0.0
0.0,0.44565217391303946,0.4074074074074119,0.13079178885630505,0.6008287292817679,0.33992094861660077,0.0
0.0,0.30434782608695343,0.24691358024691112,0.06334310850439884,0.6146408839779004,0.1660079051383399,0.0
0.0,0.36956521739129755,0.5432098765432158,0.2574780058651027,0.42817679558011046,0.4426877470355731,0.0
0.0,0.4891304347826093,0.5061728395061778,0.33313782991202356,0.4088397790055249,0.6047430830039525,0.0
0.0,0.25,0.3456790123456841,0.15894428152492668,0.5359116022099447,0.458498023715415,0.0
2.0,0.3152173913043441,0.5308641975308674,0.14780058651026395,0.5580110497237569,0.26877470355731226,0.0
0.0,0.5326086956521721,0.45679012345679126,0.20293255131964816,0.4585635359116022,0.7667984189723319,0.0
1.0,0.3478260869565162,0.44444444444444997,0.340175953079179,0.32320441988950277,0.19367588932806323,0.0
1.0,0.2717391304347814,0.2592592592592595,0.21231671554252207,0.5511049723756906,0.03162055335968379,0.0
2.0,0.5543478260869534,0.6172839506172849,0.278592375366569,0.4488950276243094,0.5019762845849802,0.0
0.0,0.2717391304347814,0.2716049382716008,0.1560117302052786,0.6187845303867403,0.1818181818181818,0.0
0.0,0.5652173913043441,0.5555555555555571,0.34193548387096784,0.30524861878453036,0.1067193675889328,0.0
0.0,0.4239130434782581,0.5802469135802468,0.2281524926686217,0.462707182320442,0.14624505928853754,0.0
0.0,0.7499999999999929,0.6666666666666714,0.13900293255131968,0.5966850828729281,0.24110671936758893,0.0
2.0,0.44565217391303946,0.44444444444444997,0.3296187683284457,0.33701657458563533,0.0,0.0
1.0,0.8260869565217348,0.654320987654323,0.12961876832844577,0.5096685082872928,0.20553359683794464,0.0
0.0,0.7934782608695627,0.7654320987654302,0.24457478005865108,0.43784530386740333,0.2727272727272727,0.0
0.0,0.9673913043478208,0.9753086419753103,0.16891495601173023,0.49999999999999994,0.608695652173913,0.0
1.0,0.8152173913043441,0.654320987654323,0.1912023460410558,0.4088397790055249,0.32411067193675885,0.0
0.0,0.9021739130434767,0.8148148148148167,0.25513196480938416,0.35220994475138123,0.8932806324110671,0.0
0.0,0.4021739130434767,0.5802469135802468,0.2252199413489736,0.44613259668508287,0.5019762845849802,0.0
0.0,0.5760869565217348,0.5555555555555571,0.21935483870967742,0.5262430939226519,0.07509881422924901,0.0
1.0,0.9565217391304373,0.9382716049382722,0.31906158357771264,0.3383977900552486,0.6996047430830039,0.0
1.0,0.38043478260869534,0.49382716049382935,0.16304985337243405,0.6008287292817679,0.5573122529644269,0.0
1.0,0.30434782608695343,0.2716049382716008,0.18475073313782997,0.49999999999999994,0.0,0.0
0.0,0.38043478260869534,0.49382716049382935,0.1900293255131965,0.48618784530386744,0.5177865612648221,0.0
0.0,0.7717391304347743,0.7530864197530889,0.15659824046920823,0.5469613259668508,0.5573122529644269,0.0
1.0,0.8260869565217348,0.827160493827158,0.1407624633431085,0.5828729281767955,0.8142292490118577,0.0
0.0,0.5543478260869534,0.5061728395061778,0.1255131964809385,0.6118784530386739,0.7944664031620553,0.0
1.0,0.46739130434782794,0.45679012345679126,0.24868035190615845,0.35911602209944754,0.5612648221343873,0.0
1.0,0.5652173913043441,0.7037037037037024,0.3296187683284457,0.32872928176795585,0.1818181818181818,0.0
1.0,0.29347826086956275,0.4074074074074119,0.12434017595307922,0.7196132596685082,0.31225296442687744,0.0
2.0,0.7608695652173907,0.7160493827160508,0.20234604105571852,0.4751381215469614,0.18577075098814227,0.0
0.0,0.1630434782608674,0.2716049382716008,0.3079178885630498,0.3729281767955801,0.4387351778656126,0.0
0.0,0.6847826086956488,0.6049382716049436,0.12316715542521994,0.6298342541436464,0.6482213438735177,0.0
1.0,0.8369565217391255,0.6666666666666714,0.11202346041055722,0.697513812154696,0.4624505928853755,1.0
1.0,0.7499999999999929,0.6790123456790127,0.2129032258064516,0.5497237569060773,0.24901185770750986,0.0
0.0,0.4239130434782581,0.3456790123456841,0.4023460410557185,0.32044198895027626,0.5454545454545454,0.0
2.0,0.3913043478260789,0.5432098765432158,0.15894428152492668,0.6367403314917126,0.7391304347826086,0.0
1.0,0.2717391304347814,0.2592592592592595,0.2586510263929619,0.3908839779005525,0.07114624505928853,0.0
0.0,0.4891304347826093,0.48148148148148806,0.24457478005865108,0.3756906077348066,0.5494071146245059,0.0
1.0,0.5108695652173907,0.7037037037037024,0.3577712609970676,0.28038674033149175,0.8418972332015809,0.0
2.0,0.6847826086956488,0.518518518518519,0.14193548387096777,0.6878453038674033,0.37549407114624506,0.0
0.0,0.7934782608695627,0.7654320987654302,0.10146627565982413,0.6104972375690607,0.26482213438735175,0.0
0.0,0.7826086956521721,0.5679012345679055,0.2973607038123167,0.3839779005524862,0.2608695652173913,0.0
0.0,0.6521739130434767,0.654320987654323,0.0979472140762464,0.5621546961325966,0.308300395256917,0.0
1.0,0.3260869565217348,0.3827160493827222,0.12316715542521994,0.643646408839779,0.05138339920948616,0.0
0.0,0.7608695652173907,0.6913580246913611,0.293841642228739,0.42265193370165743,0.5019762845849802,0.0
1.0,0.5978260869565162,0.6172839506172849,0.11143695014662758,0.5649171270718232,0.8102766798418972,0.0
0.0,0.3152173913043441,0.3209876543209944,0.1624633431085044,0.5248618784530386,0.5217391304347826,0.0
0.0,0.9021739130434767,0.7530864197530889,0.2263929618768329,0.38535911602209943,0.38339920948616596,0.0
1.0,0.5543478260869534,0.7160493827160508,0.3337243401759531,0.32458563535911605,0.458498023715415,0.0
0.0,0.7717391304347743,0.6666666666666714,0.15659824046920823,0.5662983425414364,0.7707509881422925,0.0
1.0,0.2391304347826022,0.3580246913580325,0.09853372434017604,0.6588397790055248,0.08300395256916995,0.0
1.0,0.6739130434782581,0.5802469135802468,0.8551319648093842,0.11325966850828728,0.08300395256916995,1.0
1.0,0.38043478260869534,0.518518518518519,0.18416422287390033,0.4337016574585636,0.23715415019762845,0.0
0.0,0.35869565217391397,0.5308641975308674,0.08973607038123166,0.6104972375690607,0.1660079051383399,0.0
0.0,0.38043478260869534,0.4197530864197603,0.1806451612903226,0.6256906077348066,0.5059288537549407,0.0
0.0,0.3913043478260789,0.518518518518519,0.11260997067448686,0.6671270718232044,0.4268774703557312,0.0
2.0,0.1521739130434696,0.2962962962963047,0.2035190615835778,0.5870165745856353,0.8023715415019762,0.0
0.0,0.6086956521739069,0.790123456790127,0.17184750733137832,0.5331491712707181,0.6758893280632411,0.0
0.0,0.7717391304347743,0.654320987654323,0.17243401759530796,0.6091160220994475,0.31225296442687744,0.0
0.0,0.8043478260869534,0.790123456790127,0.2973607038123167,0.38950276243093923,0.6126482213438734,0.0
0.0,0.8478260869565233,0.6790123456790127,0.2621700879765396,0.4337016574585636,0.0909090909090909,0.0
1.0,0.7608695652173907,0.654320987654323,0.19941348973607043,0.42817679558011046,0.2845849802371541,0.0
0.0,0.6739130434782581,0.5679012345679055,0.13724340175953087,0.5220994475138121,0.11067193675889328,0.0
0.0,0.4782608695652115,0.5679012345679055,0.18416422287390033,0.542817679558011,0.3992094861660079,0.0
2.0,0.7608695652173907,0.7654320987654302,0.1131964809384165,0.6712707182320441,0.608695652173913,0.0
0.0,0.5869565217391255,0.5925925925925952,0.2082111436950147,0.6022099447513811,0.758893280632411,0.0
1.0,0.6630434782608603,0.6790123456790127,0.1730205278592376,0.45165745856353595,0.09881422924901186,0.0
0.0,0.5326086956521721,0.7283950617283992,0.11378299120234603,0.7334254143646408,0.6126482213438734,0.0
1.0,0.8043478260869534,0.790123456790127,0.11554252199413495,0.5953038674033149,0.6956521739130435,0.0
0.0,0.7065217391304301,0.654320987654323,0.24926686217008798,0.4074585635359116,0.015810276679841896,0.0
0.0,0.5326086956521721,0.7407407407407405,0.2692082111436951,0.3729281767955801,0.7549407114624506,0.0
2.0,0.5869565217391255,0.5925925925925952,0.2263929618768329,0.48204419889502764,0.5098814229249011,0.0
1.0,0.45652173913043015,0.5432098765432158,0.10439882697947223,0.7914364640883977,0.26482213438735175,0.0
0.0,0.6195652173912976,0.790123456790127,0.2897360703812317,0.3715469613259669,0.7905138339920948,0.0
2.0,0.4347826086956488,0.5802469135802468,0.12434017595307922,0.5676795580110496,0.6403162055335968,0.0
2.0,0.21739130434782084,0.3333333333333357,0.40058651026392966,0.26657458563535913,0.3557312252964427,0.0
0.0,0.2391304347826022,0.3950617283950635,0.12258064516129041,0.6022099447513811,0.7391304347826086,0.0
1.0,0.4239130434782581,0.3827160493827222,0.3043988269794722,0.4102209944751381,0.7312252964426877,0.0
0.0,0.7065217391304301,0.6419753086419746,0.4211143695014663,0.2886740331491713,0.12252964426877469,0.0
1.0,0.7608695652173907,0.7407407407407405,0.10967741935483877,0.6878453038674033,0.6521739130434783,0.0
0.0,0.4021739130434767,0.5432098765432158,0.1653958944281525,0.46408839779005523,0.22134387351778656,0.0
0.0,0.5108695652173907,0.44444444444444997,0.22111436950146635,0.35773480662983426,0.6640316205533596,0.0
