V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,churn
0.6775580991908753,-0.46676364500406986,-0.43040117333281364,0.07942973813647222,0.5795919780771652,-0.22979350239115623,-0.062861649735943,-0.05109206034670766,0.07244676446514271,0.0
0.5896810242788415,-0.18727766515700467,-0.3459410154998653,-0.08543731023307656,-0.12988801599649036,0.9330672935279966,-0.13254163746644967,0.23957098830628085,0.002083490016432211,0.0
-0.562893886818069,-0.5331080032132794,-0.2691350000823804,-0.5387412686557016,0.8417887729678154,-0.23642195289352078,-0.11636497795157072,-0.04121266155207051,-0.08412469978901578,0.0
0.6109099903797278,0.774637749507322,0.6459325789216497,0.1486444454327315,0.08250758401144673,-0.04942307283178066,-0.10264348254924537,-0.44392924168065384,0.16633246776564348,0.0
-0.6168969276040762,0.7105749070660765,0.9687056962736625,-0.42552412840869447,0.3636998020043229,-0.04938359188899797,-0.1321173489865442,-0.14865748876882826,0.2876131067615418,0.0
-0.6266781224982003,-0.43744148839569086,0.9811086299669259,-0.6839392622724538,-0.37440479800503534,-0.2517940288928933,0.8540291087104747,0.2414849435579086,-0.21312654728556457,0.0
-0.5390824319880687,-0.5311630180419511,0.6403770426617349,-0.29506831228492286,0.9559644919353009,-0.20849232573190227,-0.1049099533999064,0.07533339302010314,-0.242014707549497,0.0
0.6148300923689598,-0.18745461788931417,0.6516582268165458,0.17298626023296498,-0.02198750314977663,0.9677392478536293,-0.09758109961852797,0.016222109314400122,-0.24037688668914645,0.0
-0.6503255315572073,0.7228468873275836,-0.1600066601451834,-0.708650957930429,0.2416160932835361,-0.10201733512606108,-0.16391486768324806,-0.034271055216281474,0.11298741099395321,0.0
0.6048594227331048,-0.3921504720982071,-0.16954950983286024,-0.28142883297791926,-0.7676319214420416,-0.2824700876411302,-0.10175317648050618,-0.29469851995094304,0.653113839850171,0.0
-0.6421474727852089,0.7192911373835357,-0.15652459477536357,-0.7147438884955752,0.24102578346619183,-0.10595339287776707,-0.1382006392804326,0.01752591606783144,0.08291428334675942,0.0
-0.5093068093160096,-0.5174904908973448,0.6022180660379706,1.0857266559812129,0.5728849065891795,-0.2437150794575651,-0.026401335545477616,-0.2718412643663124,-0.35957526224487923,0.0
-0.6087200803682242,-0.42519674282716535,-0.3034880887274281,0.4227732517554513,-0.9065673600971887,-0.34276291293691785,-0.04948245587652473,-0.19815951112893224,-0.20380380158597483,0.0
0.6010190366769274,-0.3810775101809706,-0.17519421924755887,-0.27874008948386675,-0.7537716270318765,-0.29441906797758377,-0.09099781717275718,0.15664997687891213,0.01996769121579826,0.0
0.5797357329635339,0.7830273086600001,-0.31699689957579863,-0.09232367126317602,-0.020127217076247584,-0.09241080351265203,-0.13319741011073843,0.1565933630818316,0.1933110810323095,0.0
-0.6494592644454013,0.7119253750116972,-0.1531515400313092,-0.7124122537184433,0.23963819159162014,-0.10290733067611091,-0.13305582372851538,0.026859486218706163,-0.1786833392739546,0.0
-0.6240897137114764,0.7367995274395044,-0.4439121180077513,0.6055646834805712,-0.17383031638313923,-0.14668715561717185,-0.07787999207831343,-0.234703266564475,0.0859151455741664,0.0
-0.5392414703187671,-0.5061791753851502,-0.5639488935387408,0.7838776816455626,0.43767683312443134,-0.28734087566639066,-0.05161973756380008,0.06668269331350603,-0.19571076834626774,0.0
-0.6256868570205265,0.735275260235397,-0.4445606410268692,0.600892240416451,-0.17868628964794442,-0.1313029259638779,-0.10804657723545567,-0.0051135022785684095,0.662520310569553,0.0
0.6113413964416138,0.7813766522237141,0.8935659763201248,0.21820521966653417,0.12752089128442362,-0.051707352696834914,-0.11791639160313386,0.051654576262566844,-0.0011665794636839726,0.0
-0.6048659655169253,-0.45389878267657174,1.1168117423304318,-0.603862421573298,-0.3575373147399387,-0.26171711437244355,-0.13065755734961387,-0.04574217015943658,-0.050130378956759605,0.0
-0.5377773537402544,-0.5075060811282264,-0.5667198439618768,0.779278199747742,0.43270526265262277,-0.2772058529103068,-0.06774430504087424,0.2586990283246376,0.4695371278075689,0.0
0.665972951785555,-0.466341179870175,-0.43523617573935125,0.08345195380049775,0.5924363938617117,-0.24138389138369729,-0.1028154703751177,0.3675617049220786,-0.01724744227690842,0.0
-0.6514923662072146,0.7177969232426585,-0.15838125505447087,-0.7131882872578692,0.2507038660712899,-0.10764853953738551,-0.1570524698593924,0.40996681420308534,-0.22214128341214523,0.0
-0.6422935971962102,0.7178351636879463,-0.1564918790945805,-0.7164119379079831,0.2501017533958108,-0.10713371579816675,-0.1337434834828089,0.2202138098328298,-0.229563671702882,0.0
-0.6215680025138889,0.7173960162026626,0.974583378791013,-0.4237352051186107,0.3752469849865025,-0.05352778567455784,-0.13971735543522534,-0.27964665715763487,-0.11039689244135409,0.0
-0.6139887274322637,-0.22435272350716604,-0.4816095483447012,0.6125360437119842,-0.2804343208252976,0.882780292368521,-0.08175532777109545,0.2782278674490157,0.2051836031650273,0.0
-0.6013285178415999,-0.4546067970213327,1.1906340871516916,-0.5847736420239427,-0.3676218542816599,-0.24981917391045325,-0.11938698178286088,-0.21283568677075282,0.24106872891319456,0.0
0.5994384400751778,-0.38460582581955727,-0.17272774730007837,-0.2771206936383687,-0.7558901450186115,-0.3015446401605926,-0.0798492050538157,0.07924268743808442,-0.14828447611258555,0.0
-0.622353291008248,-0.23223696361941848,-0.4761193268017656,0.616138483964119,-0.28232620213322723,0.8775647562252313,-0.10781587306620133,0.10439095512824101,0.10236418434286995,0.0
-0.5295345135117197,-0.5354528117732175,0.9192796895428985,-0.22742367497860974,0.9877173865982175,-0.20145264636590274,-0.08544065908186232,-0.1613044991767927,-0.3471530379496456,0.0
-0.6039783832666886,0.7411706660085584,0.5930817292002404,0.876813804903178,-0.04634446119289582,-0.10102499494163837,-0.0979781870882835,0.025531873149988813,0.20170996145945794,0.0
0.7002694532450889,-0.4635650208047627,0.7567417132307165,0.3920021239416964,0.7251485149404518,-0.18617462347384017,-0.06152664484335336,-0.10006645489337522,-0.2036437821483848,0.0
0.6990221739862607,-0.4684797740364618,0.5827575289431084,0.3388257204529039,0.7008666974654453,-0.18713854260213653,-0.056659801965069596,-0.10818867061225296,0.01103214639256674,0.0
0.5853385940900716,0.7824099402052381,-0.3139631094165785,-0.09660304913838093,-0.0269264167162999,-0.0855155554003591,-0.11895277280064583,-0.20669124259046537,0.3222317285372369,0.0
0.6249623964096354,-0.3867429695848291,0.966610773067025,0.020739210628599115,-0.6198008937208684,-0.2576973032578086,-0.10217935293630451,-0.12296126689414161,-0.052482183262660465,0.0
-0.5314529935086022,-0.5308564338745313,0.857714816869525,-0.24338382552786336,0.979092269195294,-0.19783469070643195,-0.10568799698329163,-0.03717084877476907,-0.07174969437927523,0.0
-0.6045175732130353,-0.44630272895358925,1.0528079657736773,-0.6224948868753881,-0.362719256509576,-0.2613685123171776,-0.13726813025482706,0.14943054913366738,0.16891317845009413,0.0
-0.6147657591927637,-0.45302545006826495,1.076282380294872,-0.6145503276420334,-0.3558158043609492,-0.26586202552319127,-0.18544316494704952,0.21565338210183205,0.013158786870731366,0.0
-0.5346341435809971,-0.5066047992118524,-0.5637172197973788,0.7785894284542174,0.42929023344765105,-0.27783714919471786,-0.051184869883278146,-0.09404422763835724,0.3150326485743982,0.0
-0.6134870090089167,-0.41960644153851545,-0.3090997859490383,0.41888387122196263,-0.9020368115364306,-0.3440078944160257,-0.07979401439077514,0.07460591469363564,0.050920423909476924,0.0
0.6762958922118747,-0.470862877708266,-0.4272410368176887,0.08504540542076561,0.5726539319009645,-0.22744361400762494,-0.05071347898943155,-0.16926730191994238,0.07514652546755715,0.0
-0.6277072487856126,-0.44717501212696403,-0.01371862127501316,-0.8993531780990677,-0.4944786513460682,-0.3084321688296922,-0.1156335790124471,-0.14983239261502485,-0.13250801000871232,0.0
-0.5424096981617761,-0.5054272540276714,-0.5681269749302911,0.7842068682815658,0.4426126483501466,-0.2883859598747066,-0.07370826214785364,0.2728602077976473,0.05201913952494293,0.0
-0.6090937523533749,-0.4310076153559584,-0.3042736269757114,0.42522522020190073,-0.8986233170834035,-0.35315163813732653,-0.07069064641696621,-0.01376876971972639,-0.1245619616705632,0.0
-0.6569422089968359,0.7346870887390564,-0.13911558356413567,-0.756215566102021,0.2336073861439703,-0.08850162491496869,0.8670667196269577,-0.024067014518433724,-0.16484898330511313,0.0
-0.622087774325866,-0.22068603275507265,-0.47912127330672954,0.6121187231270266,-0.28222767214525085,0.8827027755744917,-0.11257400302368085,0.27116733060092646,0.06860853801215598,0.0
0.6179941392602767,-0.3913420277938228,0.8698694694165775,-0.0048583959446792165,-0.6292165214981318,-0.26230612655491775,-0.10902727386030751,0.039574976879087925,-0.11749977235944305,0.0
-0.6276339625981081,0.7502164921844238,-0.4485296898484082,0.6049611434926374,-0.16889025414544778,-0.14837300204023726,-0.0891441863277905,-0.18032403144177284,-0.12011750625043584,0.0
0.5978463446224878,-0.3903527379164411,-0.17017010733045235,-0.2804802422910962,-0.7543364874542677,-0.29544488377018885,-0.09590408597062437,0.05339588127991569,-0.06259686250482484,0.0
0.6094369211900393,0.7847877881175858,0.8505988118089122,0.2120759126229828,0.12442587170168977,-0.04646564177751721,-0.1301219949548432,0.11433207593971073,0.06923961478219477,0.0
-0.6373137406642821,-0.24820352913305813,-0.1850700295940138,-0.7075119366249959,0.12485086387063943,0.9238014100393147,-0.15168087669232067,-0.18509962757568604,-0.051255610030191585,0.0
-0.558951029558487,-0.5343945711554472,-0.2715080287658106,-0.5395239290700844,0.8419736546298833,-0.23985339551221335,-0.12887407015783423,-0.12420973735474834,0.24366450618278238,0.0
0.6751590184974853,-0.4641102820949289,-0.43762274253542804,0.08440131616186897,0.5929994413763011,-0.23335034843701793,-0.07659062280358529,-0.11724016260025043,0.04854313971744866,0.0
-0.6295455971749241,-0.4459950259837952,-0.016264955966641487,-0.899694333870977,-0.4946597023616801,-0.30736877064270046,-0.14057178238919774,-0.07607346622142382,0.15566468996522795,0.0
0.583694480468505,0.7784565479373332,-0.31434024406013783,-0.09547583574132643,-0.025564445502302833,-0.08261170194052003,-0.10848213953504118,0.18157055228148708,0.34464046294785333,0.0
-0.6249282486776083,0.7385999601768407,-0.4434977087082109,0.6039751391067841,-0.1742729041085433,-0.14292232457226006,-0.06499748555585015,-0.33268753488427893,-0.07513922222774114,0.0
-0.5126971101795715,-0.5133234282564658,0.5419014256457423,1.0676203027760536,0.5614165724648776,-0.24107648697476136,-0.03748350744645054,-0.10261499727109799,-0.15183300162069985,0.0
0.6685141493614075,-0.4726842009931899,-0.4305959121107456,0.08279713684677209,0.5891876651698644,-0.2384181463776523,-0.08743751710871119,0.49076634039763783,-0.0829060999047463,0.0
0.6747134593032006,-0.4657229535285005,-0.43134671155698173,0.0826737815425701,0.5840514632258429,-0.23555041625081805,-0.0662495243216727,0.09239263599525425,-0.1022582981145428,0.0
0.692770996125866,-0.47236906882902424,0.6112499486004314,0.3570322966354152,0.7111173405786767,-0.2036232035333432,-0.06905708900281946,0.06370874707238007,-0.28638136904359074,0.0
0.5867615765164581,0.7792895997811399,-0.31210510551935766,-0.09665703533740716,-0.02338590188693231,-0.09023261234873664,-0.10723218812152834,0.19716452602489032,0.1187407824265279,0.0
-0.6250254763358328,-0.22724187544229937,-0.4770842215017463,0.6148836271370747,-0.28127684103237177,0.8810588793296382,-0.12699409239514003,0.30829323033744377,0.05475605185895162,0.0
-0.6177343160197523,0.7148279347900934,0.9501016327129609,-0.4288783199040695,0.35821067246459987,-0.049639577753572965,-0.13146779850738277,-0.4399031679626943,0.1457333665054064,0.0
-0.6449168014456691,-0.22955696954323254,-0.17042279819641082,-0.7523596709044776,0.11758390361703419,0.9401340286573784,0.8590593696525247,-0.05173600788443576,0.07239135611220077,0.0
0.6081464454271598,-0.3906194679923868,-0.17126238781762837,-0.28067597007971967,-0.7543306435642623,-0.29437189947926173,-0.07626768995146521,0.03820191529454386,0.08354527572870211,0.0
0.5882659421948516,0.7812242127127335,-0.31120387580521586,-0.09584660802201088,-0.023714733098642245,-0.09889115218275557,-0.0829864104385363,-0.1036373884085582,-0.1321774728831786,0.0
-0.6293863389396489,0.7398254013679194,-0.4472281986700845,0.6050902032456251,-0.17201762245403288,-0.13850416970235754,-0.11589745397011136,0.07015565571460396,0.3937610620605447,0.0
-0.6270583434134799,0.7426382030162452,-0.4459960095618323,0.6085003657190092,-0.17118161942364626,-0.14186805486042184,-0.07569134466819241,-0.10829015721480352,-0.15206627419497518,0.0
-0.6430490335432444,-0.43512498111615977,0.0003268757571597768,-0.9437429934903449,-0.5004414992670609,-0.2813231206637939,0.8307504990375723,0.06123138650996348,0.36482416803603684,0.0
-0.5879069695312703,-0.4358941735386455,0.8477490910445026,0.7193647860270649,-0.7677199388346381,-0.30258586830188205,-0.10026288255500693,-0.0362692585253982,0.2295530447782656,0.0
-0.6312671718451184,0.7375710630352544,0.9764130292584825,-0.4672023157069687,0.3675972079464887,-0.04290425251988347,0.8431394228685981,0.05754340964458672,0.1930670347930009,0.0
0.581576824411247,0.7819169312188524,-0.31615141235620076,-0.08961337595819491,-0.014315063140304193,-0.10366564906140364,-0.1038425741985021,0.19537682621072966,-0.24987568892070441,0.0
-0.5556693897062697,-0.5306045085018083,-0.27009083922206684,-0.5352967036949234,0.8398425581103947,-0.24143275020015556,-0.06893559731839992,-0.18846451262286643,-0.3056103598753282,0.0
-0.6136151773074604,-0.454250272251703,1.0953314711162414,-0.6105719731180511,-0.35741308094484836,-0.2616066835779017,-0.17720600979862625,0.23494624589468496,0.20432953242578375,0.0
-0.5638098508704836,-0.5155615155442068,-0.25546661015804595,-0.5840042461850194,0.8277926600860541,-0.21874028808295048,0.8946114869636366,-0.22081663223965034,0.36461787044642335,0.0
-0.6293863389396489,0.7398254013679194,-0.4472281986700845,0.6050902032456251,-0.17201762245403288,-0.13850416970235754,-0.11589745397011136,0.07015565571460396,0.3937610620605447,0.0
-0.647248400566585,0.7179029485429608,-0.15543789349957154,-0.7152146605146027,0.24155396555674954,-0.10006718650925135,-0.14613005030708617,-0.03524885777477403,-0.04823714618788259,0.0
-0.6454508320616243,-0.23383399119722859,-0.1690698850235484,-0.7515890481665773,0.11458879771143424,0.9445907063830786,0.8595295940012476,-0.010974404256408677,0.13313688453473213,0.0
0.6729195261799732,-0.4641008653187377,-0.43454845449296,0.08335738240254226,0.5842820184019613,-0.23262324856487623,-0.08909566248661206,0.11266462476366793,0.2112580914841853,0.0
-0.6392495225356811,0.7155032676756764,-0.15667343883355037,-0.7151389958386832,0.23769591153695266,-0.09979221490544743,-0.12269389974571156,-0.13869734944427942,0.23363986891565405,0.0
-0.6081720275703139,-0.2520069397227392,0.9582261884506887,-0.4095463984459376,0.25469307237442507,0.9688859630855032,-0.11869451414587333,-0.1749284880384467,-0.12708257812812793,0.0
-0.6123465443481849,0.7185615494058163,1.1605798341267155,-0.37452584566654396,0.3976331588496613,-0.05189674689510877,-0.13963653840347084,-0.03981506391547858,0.06567363732382724,0.0
0.5991771465270752,-0.17776629055411713,-0.34614977624565907,-0.09231612221885346,-0.13862476674569238,0.9386749518392841,-0.11051014026132289,-0.05054487933493442,0.1789917062782493,0.0
0.5981136792362619,-0.3858712873876722,-0.17300242971895577,-0.281981532563802,-0.75458613028769,-0.2968100270462781,-0.10915614631938496,-0.051320850414558125,0.11879215505120197,0.0
-0.6298029059009452,0.7147142719701652,0.8389497398500023,-0.452902575046528,0.35309674609310115,-0.06661145423251481,-0.1554712792270811,-0.07179294644831233,-0.023284532780569075,0.0
0.5922621169810315,-0.36873037825477967,-0.15530059755050224,-0.3209955573679713,-0.7684566359047424,-0.27775518500904606,0.9181441070776063,-0.26512469205644645,0.020752943319522005,0.0
-0.6586862280633435,0.7371671155365256,-0.1447654878896527,-0.7623579822594373,0.2408742538282533,-0.0837661895417443,0.8276188520547699,0.22372985671408946,0.2559100393235309,0.0
-0.6110774370998727,-0.42589833148782724,-0.3056487987872854,0.41820029220431765,-0.9078492591045317,-0.33924885951784867,-0.08213412172654388,-0.042579665414670384,0.2973704403521555,0.0
0.5883835726890145,0.7806319916991113,-0.31103039609342426,-0.09423180062061128,-0.03062867568785234,-0.08812305578093652,-0.08325734060955352,-0.23151619390258554,0.08977983447662227,0.0
0.5828415749718274,0.7848186969172936,-0.31716142441374057,-0.09537353382362981,-0.01107188039036597,-0.09370266290375304,-0.12490510102153232,0.36864700741366,-0.08579520008753277,0.0
0.6085444236632814,0.7862850909238243,0.7626822126475488,0.18153809982838556,0.1125277137157545,-0.047180803481369146,-0.11315853422010162,0.06611999216863794,0.07539571044385936,0.0
-0.6358090744392904,-0.4539751215323498,-0.01324630123539706,-0.8978178794576048,-0.4952756177718647,-0.3014275198098567,-0.16938623854190663,0.016655477794141123,0.2826862281540768,0.0
0.5956774897571726,0.7860127840459593,-0.31047794712961535,-0.09922745212369623,-0.03522304599515827,-0.08548435588354636,-0.08677449423856501,-0.40412107363390937,0.28371341946982276,0.0
-0.6318674062870199,0.7441416440034117,-0.4505027828454277,0.6077134090359698,-0.1679835155470275,-0.1406855032966982,-0.10656942493930231,0.09358963080416274,0.1734927788187518,0.0
0.6813961585238884,-0.4676005178386145,-0.4280737180779309,0.0808215889385103,0.5772930647829293,-0.23373614210553376,-0.04636451148207884,-0.32261998129850294,-0.002843032363404137,0.0
-0.5561767933020271,-0.529697822913975,-0.2697101004818741,-0.5394781968681415,0.8384971063488627,-0.2357277654350264,-0.10903951100449671,-0.42518021158722025,0.021514975361884042,0.0
-0.5832969508934341,-0.4261010162268014,0.8352198318597114,0.7210616263612449,-0.7732112408181159,-0.299978064642224,-0.05827708159920129,-0.3151647586401878,-0.03983991596945478,0.0
-0.6014982516891266,-0.4276512638161986,0.6585642814788946,0.6763462463605885,-0.7822871833187635,-0.31540260222890204,-0.09694908971805102,-0.055148141529378185,-0.5295245104025467,0.0
-0.629111380618379,0.738300338206634,-0.4471918291081758,0.6085677834550239,-0.16688918805549563,-0.14651124019436368,-0.0714829447155879,0.11112505299266363,-0.1982949319231424,0.0
-0.5392414703187671,-0.5061791753851502,-0.5639488935387408,0.7838776816455626,0.43767683312443134,-0.28734087566639066,-0.05161973756380008,0.06668269331350603,-0.19571076834626774,0.0
0.6990221739862607,-0.4684797740364618,0.5827575289431084,0.3388257204529039,0.7008666974654453,-0.18713854260213653,-0.056659801965069596,-0.10818867061225296,0.01103214639256674,0.0
-0.5366217072522648,-0.529311822944402,0.7625550206685179,-0.2723955371302466,0.9623974143162629,-0.1994548734625362,-0.10153303552175354,-0.43620243975333517,-0.24389227291932053,0.0
-0.5540363405320201,-0.5263956503826064,-0.2743575097076107,-0.5381110276683295,0.8493869718043567,-0.24447645997377074,-0.09126176765766136,-0.10495097470452903,-0.21907003488629603,0.0
-0.6382845061303521,-0.23898089254453916,-0.19185320325075492,-0.7074541728965255,0.13231037190421244,0.9196066226665389,-0.1574769046553593,0.3705626316066588,-0.01546532990956425,0.0
0.6203346181098368,-0.3903043258528384,0.8525075006665734,-0.014097139191679157,-0.6381656919395353,-0.2538377756540536,-0.10933739435761756,-0.11228870328634041,0.05223603006243567,0.0
0.604043113488792,-0.3862543808795958,-0.17186408014340573,-0.28068768842177616,-0.7627432389646228,-0.29325672461327207,-0.08651875079067732,-0.03999293888662038,0.2922692422663618,0.0
0.5923361040900585,-0.38488550320039033,-0.17635104704760943,-0.2783154431065609,-0.7517466534194617,-0.29395926066865335,-0.12172766839135324,0.39463664127303705,0.12776198425157362,0.0
-0.5390967271978633,-0.5160444921407734,0.8635918034695328,-0.28943143216579337,0.9713607048589725,-0.1800391483983991,0.885275338282972,0.005345425275568797,0.11308118683981162,0.0
0.5910870766973272,-0.18475391455200302,-0.3459311752888704,-0.08198802071450016,-0.13316907467802236,0.9309455263664481,-0.10175182579709065,0.27886982972773044,-0.10462788638622746,0.0
0.6122312490001856,0.7881057437679351,0.8896235849285485,0.2212101229363561,0.13110373311013707,-0.052562836141177946,-0.12286965680514247,0.06510696786423463,-0.1122654348984317,0.0
-0.6490746262817936,0.7139345767036349,-0.15464526657029914,-0.7123499646405703,0.24431033650994582,-0.10548582067590355,-0.1548656164066969,0.018095179904796636,-0.10793636456232486,0.0
0.6678597902071278,-0.46775812903238756,-0.4339888426857931,0.08300913092987974,0.5838330826242758,-0.23110884540664817,-0.07888698394838801,0.3200747933643027,0.17787584196077852,0.0
-0.5384442031769477,-0.5165912011436371,-0.5566926470648612,0.7840918438141179,0.42697855073423013,-0.2791577262425574,-0.038780648338956294,-0.18181235706487778,-0.0361192361606956,0.0
0.580380400005391,0.7840035846396023,-0.31570230167717966,-0.0933401619369748,-0.018032630897020858,-0.0932747445190932,-0.13314403788065624,0.1250865129526542,0.03506813496598772,0.0
0.597400296468585,-0.1854632070695785,-0.34150515483047217,-0.08905059984108017,-0.1478828308474419,0.9382414782101314,-0.08915904817720195,-0.09267658274566273,0.14598711779910561,0.0
-0.6187366368983948,-0.43212284795083045,-0.3023860540810431,0.42264818149322747,-0.9015385598579838,-0.34886775242292734,-0.09443769142533553,0.15682375991002345,-0.06602128453932408,0.0
0.6789876477616705,-0.4645064376458089,-0.43295930871213095,0.08479207091494467,0.5827869847608902,-0.23541683546394002,-0.04669153761198683,-0.10570648273137637,-0.03419393711085962,0.0
-0.6196732100793998,-0.41134101302899095,-0.2892989857277236,0.37366816040486167,-0.9170900809972345,-0.32165112219612013,0.8994107891846731,0.06257178283979263,0.6196079927183332,0.0
0.6169542392824285,0.7806861786205529,0.7397474011075458,0.17262563281899673,0.09441918541946832,-0.04595479559691018,-0.09387341162535669,-0.3067933488584341,0.31329685956104947,0.0
-0.5956285844467789,-0.4332027584120132,0.756110498577344,0.6980441705868329,-0.777194791843991,-0.30341462828546206,-0.11404263278114024,0.23612621596871483,0.2647726321286764,0.0
-0.5378413769782856,-0.510167468283878,-0.5624647180484534,0.7794352427189252,0.43123377861172507,-0.281808616627814,-0.06657017825316375,0.012925623130373563,0.27891371987797225,0.0
0.6757794790499164,-0.46591726441176556,-0.4301059267970829,0.08493392010789269,0.5805329777778027,-0.23888929777590562,-0.04078781252463144,-0.22526258543847982,-0.27763244867265663,0.0
0.5778836809797532,0.7823050736905107,-0.311438961292383,-0.09034231049534264,-0.023642132461683375,-0.09679068360394363,-0.10134436790290387,0.005142555981919908,-0.306354899401793,0.0
-0.6295455971749241,-0.4459950259837952,-0.016264955966641487,-0.899694333870977,-0.4946597023616801,-0.30736877064270046,-0.14057178238919774,-0.07607346622142382,0.15566468996522795,0.0
0.5958672522521998,-0.18714098308107158,-0.34208160205593774,-0.08698298613122428,-0.14622601455256629,0.9394751052689104,-0.1104187134377967,-0.1295353697301805,0.32921070274452674,0.0
0.6767364590526177,-0.4733463911319141,-0.42601204961806816,0.08244614135142513,0.5728338510822872,-0.22579083094879102,-0.08892351596504625,-0.1976098943865382,0.42829073697276715,0.0
-0.6424626060145714,-0.24654177902374508,-0.19049472966117084,-0.7075678088036933,0.13953171559534364,0.9167971672876539,-0.17258887241649565,0.3299812461491429,-0.11393470597942507,0.0
-0.6298029059009452,0.7147142719701652,0.8389497398500023,-0.452902575046528,0.35309674609310115,-0.06661145423251481,-0.1554712792270811,-0.07179294644831233,-0.023284532780569075,0.0
0.5922878577231836,-0.1853232634500231,-0.34411114893197803,-0.08378507021671874,-0.13508232779668272,0.9311258374189807,-0.10595740448167147,0.1614003352934906,-0.11915735218609666,0.0
0.5993178765468773,-0.3830919409467548,-0.1734377217030694,-0.27960565198336695,-0.7559179341251477,-0.29518193425975225,-0.10665756078846159,-0.02619651667717235,0.0720381240298674,0.0
0.5811618691789334,0.7796371723806998,-0.3147328756397565,-0.09339471533715635,-0.02268768452270479,-0.0944430819542195,-0.13357198465455195,0.1773712320401005,0.2813676778554747,0.0
