temperature,humidity,light,co2,humidityratio,target
0.2179176755447942,0.1493731661776474,0.0,0.0995126955629648,0.1582979143856397,0.0
0.0726392251815974,0.2133902373966392,0.0,0.0374454988458579,0.137770752256362,0.0
0.23002421307506,0.3006134969325154,0.2647419845829035,0.3311960331708982,0.2702974977596184,1.0
0.2421307506053267,0.5228060816217659,0.0,0.2834060015388561,0.433270729818823,0.0
0.0460048426150123,0.042678047479328,0.0,0.0066683765067966,0.0113013372767354,0.0
0.7263922518159802,0.7742509113541423,0.2733834143467374,0.7958450884842265,0.899221982662711,1.0
0.1428571428571423,0.2870098692984797,0.2551185741640889,0.2582200564247243,0.219897076262618,1.0
0.0726392251815974,0.042678047479328,0.0,0.008720184662734,0.0222870649197473,0.0
0.0460048426150123,0.042678047479328,0.0,0.0091305462939215,0.0113013372767354,0.0
0.4640839386602176,0.6366142082333099,0.3269995581087053,0.7844746516200767,0.6362129616143175,1.0
0.0887812752219607,0.2133902373966392,0.0,0.0402667350602718,0.1449422418123256,0.0
0.061985472154963,0.1867164577220594,0.0,0.0461656835085919,0.1150512262752025,0.0
0.6053268765133168,0.4907975460122697,0.3854470466931802,0.608258527827648,0.6040102524986253,1.0
0.1210653753026633,0.0202720725526805,0.0,0.0307771223390613,0.0270903830649389,0.0
0.1428571428571423,0.2976793811683116,0.0,0.093870223134137,0.2272519793262004,0.0
0.7263922518159802,0.3627634035742866,0.410546472234497,0.5912285201333674,0.5695325158402391,1.0
0.128329297820823,0.320085356094959,0.0,0.0877147986663247,0.2358891976018962,0.0
0.3389830508474576,0.5788210189383833,0.2792752982766239,0.628622723775327,0.5245416078828278,1.0
0.0968523002421308,0.2240597492664711,0.0,0.0394973070017953,0.1558036664332645,0.0
0.6053268765133168,0.9687916777807416,0.2551185741640889,0.9656835085919464,0.975700463113856,1.0
0.0217917675544789,0.0640170712189918,0.0,0.0105155167991792,0.0156142123893492,0.0
0.6053268765133168,0.9805281408375568,0.2633672116659302,0.987090707018897,0.9848382923631602,1.0
0.3631961259079901,0.6254112207699856,0.2851671822065105,0.6844490040181275,0.5716560825052031,1.0
0.6271186440677967,0.5617497999466523,0.2580645161290322,0.608258527827648,0.6715417387014941,1.0
0.0460048426150123,0.042678047479328,0.0,0.0050269299820466,0.0113013372767354,0.0
0.0887812752219607,0.2133902373966392,0.0,0.0384714029238266,0.1449422418123256,0.0
0.0968523002421308,0.0106695118698318,0.0,0.0233393177737881,0.0105528690030902,0.0
0.1670702179176757,0.1066951186983198,0.0,0.0697614773018722,0.1061333812560634,0.0
0.3898305084745761,0.4453454254467859,0.33454116953896,0.5044370351372147,0.4539599020127567,1.0
0.1937046004842617,0.4161109629234465,0.0,0.1841497819953834,0.3337961367879121,0.0
0.460048426150121,0.8204854627900775,0.0,0.6955629648627852,0.7717105048638593,0.0
0.1210653753026633,0.042678047479328,0.0,0.0316320424040348,0.0424310803879912,0.0
0.1937046004842617,0.4294478527607364,0.0,0.1921005385996408,0.3431164015394801,0.0
0.2179176755447942,0.1493731661776474,0.0,0.1085748482516881,0.1582979143856397,0.0
0.1670702179176757,0.3403574286476392,0.0,0.1369581944088228,0.2681609688368462,0.0
0.2719935431799767,0.2027207255268073,0.0,0.1827819098914254,0.2205941948013801,0.0
0.4842615012106535,0.610651729350046,0.3269995581087053,0.7523296571770506,0.6280764545539643,1.0
0.2421307506053267,0.5761536409709258,0.0,0.3271608104642216,0.4710410264204783,0.0
0.7263922518159802,0.7575353427580689,0.2733834143467374,0.7843036676070787,0.8858152124693008,1.0
0.4145278450363197,0.6689783942384637,0.3051995875681249,0.7623493203385481,0.6323252099532297,1.0
0.0726392251815974,0.2240597492664711,0.0,0.0422330512097122,0.1449914206323987,0.0
0.5302663438256658,0.2786520850004472,0.2468699366622477,0.3550654013849705,0.4011857068901054,1.0
0.1870460048426148,0.3963723659642575,0.0,0.1744036932546807,0.3167523655497011,0.0
0.6053268765133168,0.4890192940339615,0.386605783866058,0.6116098144823492,0.6026291823083545,1.0
0.1610169491525415,0.0613496932515338,0.0,0.0423185432162093,0.072133326190992,0.0
0.1210653753026633,0.2560682848759668,0.0,0.0494998717619902,0.1886112406700326,0.0
0.7263922518159802,0.7061082955454792,0.2692590955958168,0.7309566555527056,0.8445754558046854,1.0
0.6271186440677967,0.4712367742509147,0.3819904747876465,0.6018637257416466,0.6008451190255686,1.0
0.0968523002421308,0.0106695118698318,0.0,0.0189792254424211,0.0105528690030902,0.0
0.3795399515738493,0.2416644438516937,0.0,0.258784303667607,0.2993876282760359,0.0
0.3631961259079901,0.6265670845558815,0.2881131241714538,0.6699153629135675,0.572500561781998,1.0
0.3147699757869251,0.2133902373966392,0.0,0.1944088227750705,0.2481306656719055,0.0
0.1670702179176757,0.2976793811683116,0.2527618205921343,0.2961443105069679,0.2385538926568031,1.0
0.0726392251815974,0.0309415844225129,0.0,0.0138497050525775,0.0143508107264327,0.0
0.1737288135593218,0.0930914910642837,0.0,0.06360605283406,0.0995815021082897,0.0
0.1428571428571423,0.0533475593491599,0.0,0.0412071471317435,0.0589145838006959,0.0
0.3389830508474576,0.6711122966124301,0.0,0.4761904761904764,0.5915526577926218,0.0
0.6216707021791761,0.9495865564150444,0.2551185741640889,0.9317773788150808,0.971312906479227,1.0
0.1210653753026633,0.2560682848759668,0.0,0.043344447294178,0.1886112406700326,0.0
0.4092009685230025,0.449719925313417,0.3317130652526145,0.5173121313157218,0.46728140284596,1.0
0.4092009685230025,0.7575353427580689,0.0,0.6186201590151319,0.6948119055102446,0.0
0.6053268765133168,0.9805281408375568,0.2633672116659302,0.9743011028468838,0.9848382923631602,1.0
0.0108958837772394,0.0762870098692984,0.0,0.0076942805847653,0.0192906741087683,0.0
0.0774818401937045,0.2133902373966392,0.0,0.0433957424980764,0.1399194542211768,0.0
0.9728813559322048,0.406721792477994,0.4742966563558698,0.7436778661195178,0.744668821442779,1.0
0.1489104116222765,0.2896772472659377,0.2551185741640889,0.2626314439599898,0.2245468657806777,1.0
0.3268765133171918,0.2240597492664711,0.0,0.2264683252115927,0.2615158124016532,0.0
0.0968523002421308,0.2443318218191517,0.0,0.0417542959733264,0.1696097731804464,0.0
0.3631961259079901,0.7217924779941316,0.0,0.5480892536547832,0.6420888877100444,0.0
0.1029055690072642,0.2472659375833554,0.0,0.0328289304949987,0.1743451055571057,0.0
0.1210653753026633,0.2560682848759668,0.0,0.0367615627938784,0.1886112406700326,0.0
0.8329297820823243,0.5202453987730062,0.2698482839888054,0.4822775070530905,0.7576632728916093,1.0
0.0968523002421308,0.0106695118698318,0.0,0.0197486535008976,0.0105528690030902,0.0
0.0968523002421308,0.0202720725526805,0.0,0.0206890655723693,0.0170861484720272,0.0
0.1319612590799028,0.3094158442251267,0.0,0.0943831751731212,0.2302543633856826,0.0
0.1210653753026633,0.2870098692984797,0.0,0.0596734205351803,0.2098191326741327,0.0
0.1670702179176757,0.3326753801013606,0.0,0.1385996409335727,0.2628312662430194,0.0
0.6053268765133168,0.970925580154708,0.2607158638974812,0.9705052577583996,0.9773618455394492,1.0
0.9685230024213078,0.4043744998666314,0.4698777434084549,0.7437804565273145,0.7401301076188727,1.0
0.4842615012106535,0.5779318929492341,0.3236608238817693,0.701034453278615,0.6034234667482417,1.0
0.0847457627118641,0.1968524939983997,0.2448077772867874,0.0674531931264426,0.1319205907207934,1.0
0.1937046004842617,0.3533742331288345,0.2615996464869642,0.3015132085150038,0.2899613338841227,0.0
0.0968523002421308,0.0053347559349159,0.0,0.0182097973839446,0.0069233916629718,0.0
0.4092009685230025,0.7647372632702054,0.0,0.6324698640677096,0.7001395155509673,0.0
0.1210653753026633,0.2560682848759668,0.0,0.0456527314696075,0.1886112406700326,0.0
0.3675544794188869,0.626727127233929,0.2851671822065105,0.6810977173634265,0.5750184215643497,1.0
0.6271186440677967,0.9549213123499602,0.2615996464869642,0.9703342737454012,0.9790190306334408,1.0
0.5302663438256658,0.2792300168933908,0.2468699366622477,0.3543729161323415,0.4016255931215251,1.0
0.0968523002421308,0.0106695118698318,0.0,0.0235957937932803,0.0105528690030902,0.0
0.1210653753026633,0.274739930648173,0.0,0.0530905360348807,0.2014087497039181,0.0
0.5972558514931476,0.492220147594911,0.3844454264250994,0.6184491750021339,0.6006424365914231,1.0
0.2881355932203391,0.1997866097626035,0.0,0.1733777891767119,0.2259648570943109,0.0
0.1670702179176757,0.3307548679647905,0.0,0.140292382662221,0.2614988700170078,0.0
0.2820823244552057,0.6177647372632702,0.0,0.390356501667094,0.5219466323542994,0.0
0.0659806295399514,0.0309415844225129,0.0,0.0143626570915619,0.0116117828888213,0.0
0.3510895883777234,0.6124299813283542,0.2792752982766239,0.6589381892793023,0.5555476547828846,1.0
0.0726392251815974,0.0309415844225129,0.0,0.0100025647601949,0.0143508107264327,0.0
0.2179176755447942,0.1379034409175776,0.0,0.1131059245960502,0.1502429263728688,0.0
0.3389830508474576,0.6799146439050414,0.0,0.4829443447037702,0.597945438766796,0.0
0.3341404358353506,0.6668444918644973,0.0,0.4718132854578096,0.5857665796717182,0.0
0.0786924939467308,0.0178714323819684,0.0,0.0241087458322646,0.0079930129237708,0.0
0.11501210653753,0.253134169111763,0.0,0.03770197486535,0.1838458216544263,0.0
0.1428571428571423,0.3035476126967191,0.0,0.0966914593485508,0.2312973288904309,0.0
0.6820016142050118,0.8389792833644494,0.272401433691756,0.8388475677524183,0.9228659775238102,1.0
0.1573849878934625,0.3047212590024006,0.0,0.123211079764042,0.2388983360333534,0.0
0.0217917675544789,0.0640170712189918,0.0,0.008720184662734,0.0156142123893492,0.0
0.3910411622276033,0.7361963190184051,0.0,0.5791228520133367,0.6685699782373691,0.0
0.4092009685230025,0.7532675380101361,0.0,0.6090792510900229,0.6916548919232475,0.0
0.4198547215496369,0.6604427847425982,0.3057887759611136,0.776917158245704,0.6290081741108251,1.0
0.5811138014527852,0.320085356094959,0.2523690283301417,0.4337864409677691,0.4589111358164781,1.0
0.5714285714285712,0.3000266737796746,0.2551185741640889,0.4024621697871248,0.4384699229476845,1.0
0.0217917675544789,0.0712189917311283,0.0,0.0035906642728905,0.0204214275892538,0.0
0.1670702179176757,0.3403574286476392,0.0,0.1428571428571428,0.2681609688368462,0.0
0.5811138014527852,0.9069085089357164,0.2468699366622477,0.8682226211849191,0.9121529140908238,1.0
0.1428571428571423,0.3035476126967191,0.0,0.091048986919723,0.2312973288904309,0.0
0.0278450363196123,0.1066951186983198,0.2468699366622477,0.0325724544755065,0.0466478003594368,0.0
0.0968523002421308,0.0042678047479327,0.0,0.0212362144139522,0.0061975066829709,0.0
0.6227602905569007,0.5157642037876768,0.2580645161290322,0.5803539369068991,0.6331714850730745,1.0
0.2179176755447942,0.1493731661776474,0.0,0.1166965888689408,0.1582979143856397,0.0
0.184826472962059,0.4043744998666314,0.0,0.1728648371377276,0.3212486650323125,0.0
0.1210653753026633,0.2710056014937319,0.0,0.0534496024621698,0.1988491610197666,0.0
0.7263922518159802,0.3627634035742866,0.1007512152010605,0.4978199538343165,0.5695325158402391,0.0
0.2639225181598057,0.1909842624699922,0.0,0.1632897324100199,0.2085274867168316,0.0
0.0907990314769975,0.0106695118698318,0.0,0.0212875096178507,0.0080705049019698,0.0
0.1670702179176757,0.1173646305681512,0.0,0.0842951184064293,0.1135281092090936,0.0
0.7481840193704601,0.5505468124833293,0.3128590366769774,0.6109258784303666,0.7326032724084501,1.0
0.0593220338983053,0.183871254556768,0.0,0.043429939300675,0.1119670152691603,0.0
0.0217917675544789,0.0586823152840758,0.0,0.0035906642728905,0.0120534110883827,0.0
0.5762711864406773,0.3158175513470258,0.2551185741640889,0.3952808412413438,0.4531171877864772,1.0
0.1670702179176757,0.0842891437716724,0.0,0.0497563477814824,0.0906056330126861,0.0
0.1374092009685226,0.3094158442251267,0.0,0.0884842267248012,0.2327970117937046,0.0
0.9443099273607752,0.4665244065084022,0.4570628958609515,0.8066170813028981,0.7786440665048411,1.0
0.5811138014527852,0.8606739574997815,0.2468699366622477,0.8070445413353884,0.876393572750104,1.0
0.0460048426150123,0.1707121899173111,0.2353807629989689,0.0928443190561682,0.09731327586768,1.0
0.5714285714285712,0.2891437716724461,0.2551185741640889,0.3946652987945627,0.4300986771446422,1.0
0.2360774818401934,0.5004001066951185,0.0,0.2539112592972557,0.4143077550394545,0.0
0.1210653753026633,0.320085356094959,0.0,0.0689920492433956,0.2324929361731726,0.0
0.1937046004842617,0.447052547345959,0.0,0.2041549115157733,0.355420032601335,0.0
0.1162227602905563,0.320085356094959,0.0,0.0743780456527314,0.2302318533524747,0.0
0.2421307506053267,0.3268427136125158,0.2615996464869642,0.3335898093528258,0.2946089217094438,1.0
0.11501210653753,0.3280874899973329,0.0,0.0777122339061297,0.2351445313374169,0.0
0.6053268765133168,0.3627634035742866,1.0,0.5378302128750962,0.5046054705893184,1.0
0.0726392251815974,0.0309415844225129,0.0,0.0124818329486197,0.0143508107264327,0.0
0.1210653753026633,0.042678047479328,0.0,0.0380610412926391,0.0424310803879912,0.0
0.0399515738498781,0.042678047479328,0.0,0.0092331367017183,0.0088137846277953,0.0
0.0054479418886197,0.0818885036009602,0.0,0.0079507566042575,0.0207613890559752,0.0
0.1670702179176757,0.3841024273139504,0.0,0.1605539882021031,0.2985142537795187,0.0
0.0847457627118641,0.2240597492664711,0.0,0.040523211079764,0.1503901525010254,0.0
0.0460048426150123,0.0368098159509204,0.0,0.0041036163118748,0.0073602994768464,0.0
0.1937046004842617,0.4438516937850094,0.0,0.2032999914507996,0.3531829341497912,0.0
0.1210653753026633,0.2667377967457991,0.0,0.0502692998204667,0.1959239700008455,0.0
0.0460048426150123,0.0379834622566015,0.0,0.0081046422159528,0.0081484987928335,0.0
0.6472962066182335,0.5957144127322809,0.2586537045220209,0.6531589296400819,0.7097658502542554,1.0
0.2324455205811135,0.5004001066951185,0.0,0.256783790715568,0.4124484222502178,0.0
0.3147699757869251,0.2240597492664711,0.0,0.2141574762759682,0.2558147350835016,0.0
0.11501210653753,0.253134169111763,0.0,0.0392408309823031,0.1838458216544263,0.0
0.0659806295399514,0.0309415844225129,0.0,0.0061554244678122,0.0116117828888213,0.0
0.8184019370460041,0.3879434515870898,0.4348210340256297,0.6568350859194665,0.6406840864371897,1.0
0.1029055690072642,0.2213923712990131,0.2439239946973044,0.1138753526545268,0.1566966440314785,1.0
0.0726392251815974,0.040330754867965,0.0,0.0033854834572967,0.0206997806508508,0.0
0.7481840193704601,0.6051747132568686,0.2923552806009721,0.6556552962298023,0.7766164520802072,1.0
0.460048426150121,0.6711122966124301,0.3152157902489321,0.8058476532444214,0.6597738113314908,1.0
0.8474576271186436,0.4289143771672448,0.434703196347032,0.7094126699153629,0.6908235340931523,1.0
0.1985472154963679,0.1269671912510004,0.0,0.0889458835598872,0.1340073368046914,0.0
0.1210653753026633,0.2702943007024063,0.0,0.0490724117295029,0.1983616252432207,0.0
0.1029055690072642,0.013070152040544,0.0,0.0228263657348037,0.0146744638681248,0.0
0.7263922518159802,0.3841024273139504,0.3595227574016792,0.4655894673847991,0.5866119575733832,1.0
0.4358353510895885,0.6532408642304617,0.3147738989541906,0.7771223390612976,0.6326768047901097,1.0
0.0217917675544789,0.0613496932515338,0.0,0.0084637086432418,0.0138338012234477,0.0
0.1670702179176757,0.3070685516137637,0.0,0.1211592716081046,0.245066950827518,0.0
0.5569007263922519,0.3094158442251267,0.2468699366622477,0.4022569889715311,0.4382270812221618,0.0
0.0968523002421308,0.2443318218191517,0.0,0.0369325468068735,0.1696097731804464,0.0
0.1803874092009687,0.3937049879967991,0.0,0.1587586560656578,0.3116489619479128,0.0
0.6513317191283292,0.5868231528407577,0.2549712770658418,0.6320595024365221,0.7051193229416839,1.0
0.3147699757869251,0.2187249933315551,0.0,0.2136445242369838,0.2519726514482159,0.0
0.0968523002421308,0.0106695118698318,0.0,0.0226724801231085,0.0105528690030902,0.0
0.7263922518159802,0.7575353427580689,0.2669023420238621,0.7730187227494227,0.8858152124693008,1.0
0.3571428571428576,0.7113897039210455,0.0,0.5268017440369326,0.6310586267395792,0.0
0.6053268765133168,0.9805281408375568,0.2551185741640889,0.9846969308369632,0.9848382923631602,1.0
0.3389830508474576,0.2264603894371832,0.0,0.2321107976404205,0.2689720989598705,0.0
0.1210653753026633,0.2596247888325744,0.0,0.0518081559374198,0.1910487777152154,0.0
0.4092009685230025,0.2560682848759668,0.0,0.2857142857142857,0.3243138328593138,0.0
0.2179176755447942,0.1349693251533739,0.0,0.0948961272121056,0.1481824171569503,0.0
0.0968523002421308,0.0106695118698318,0.0,0.0171838933059759,0.0105528690030902,0.0
0.0593220338983053,0.1968524939983997,0.0,0.0401812430537748,0.1207209372137492,0.0
0.1937046004842617,0.4043744998666314,0.0,0.1728648371377276,0.3255947800205192,0.0
0.0847457627118641,0.0202720725526805,0.0,0.0215439856373429,0.0121044782597954,0.0
0.6053268765133168,0.9757268604961324,0.2633672116659302,0.9988886039155372,0.9811000227418712,1.0
0.3147699757869251,0.6348359562550017,0.0,0.4270325724544755,0.551949341508823,0.0
0.5811138014527852,0.8823686316351029,0.2468699366622477,0.8405232110797638,0.8931719025924729,1.0
0.3147699757869251,0.2187249933315551,0.0,0.2038984354962811,0.2519726514482159,0.0
0.6703562781044559,0.8753572381206398,0.2712791700860633,0.8895321144615849,0.9442709973553476,1.0
0.6053268765133168,0.9941317684715923,0.2592428929150095,0.9938445755321876,0.9954305582054626,1.0
0.6513317191283292,0.4577220592157909,0.3935778465164236,0.6032315978456013,0.6036576848873332,1.0
0.1210653753026633,0.277407308615631,0.0,0.0528340600153885,0.2032370539318158,0.0
0.1670702179176757,0.0842891437716724,0.0,0.054885868171326,0.0906056330126861,0.0
0.1509281678773133,0.3015915355205858,0.0,0.1107976404206206,0.2337149253823029,0.0
0.1670702179176757,0.3627634035742866,0.0,0.1490125673249551,0.2837070103688721,0.0
0.2421307506053267,0.5489463857028545,0.0,0.2967427545524493,0.4517769942169676,0.0
0.5811138014527852,0.3136836489730594,0.254647223449698,0.4203129007437805,0.4539741729937789,1.0
0.7481840193704601,0.6828487596692452,0.2755928708204448,0.7022313413695818,0.8392197732655076,1.0
0.1937046004842617,0.4446519071752468,0.0,0.2021031033598359,0.3537422056533266,0.0
0.2421307506053267,0.5334755934915978,0.0,0.283320509532359,0.4408240330646675,0.0
0.0726392251815974,0.0273850804659052,0.0,0.0152175771565354,0.011945967712029,0.0
0.6900726392251819,0.4250022228149692,0.3888643393725143,0.5813456441822691,0.5992349355625821,1.0
0.1089588377723966,0.3174179781275006,0.0,0.0728391895357784,0.2250218954670595,0.0
0.5121065375302667,0.2976793811683116,0.0,0.3634265196204154,0.406467091536548,0.0
0.0726392251815974,0.2133902373966392,0.0,0.0403180302641703,0.137770752256362,0.0
0.6566585956416464,0.873833022139237,0.2716158491677714,0.896127212105668,0.93432063004196,1.0
0.9443099273607752,0.4046412376633768,0.4698777434084549,0.7476275968196973,0.7262942142874036,1.0
0.0566585956416467,0.1745532141904511,0.0,0.0423698384201077,0.1045244372360043,0.0
0.2017756255044318,0.4506090513025667,0.0,0.2063777036847058,0.3619314203236858,0.0
0.0217917675544789,0.0533475593491599,0.0,0.0082072326237496,0.0084926939092675,0.0
0.1210653753026633,0.2870098692984797,0.0,0.0587843036676071,0.2098191326741327,0.0
0.0968523002421308,0.2240597492664711,0.0,0.0392408309823031,0.1558036664332645,0.0
0.1937046004842617,0.1269671912510004,0.0,0.0942121911601261,0.1318742411646871,0.0
0.0145278450363202,0.0704187783408909,0.0,0.0083782166367448,0.0168842505910493,0.0
0.3389830508474576,0.6935182715390775,0.0,0.5060271864580661,0.6078257235042521,0.0
0.7263922518159802,0.3627634035742866,0.352570334364413,0.450064119004873,0.5695325158402391,1.0
0.2881355932203391,0.1968524939983997,0.0,0.1805591177224929,0.2238663056333281,0.0
0.0907990314769975,0.0106695118698318,0.0,0.0228263657348037,0.0080705049019698,0.0
0.1670702179176757,0.3403574286476392,0.0,0.137300162434812,0.2681609688368462,0.0
0.0726392251815974,0.022939450520139,0.0,0.010259040779687,0.0089399679015451,0.0
0.6803874092009687,0.6101716013159035,0.2545293857711003,0.6397537830212874,0.7404973832876944,1.0
0.4269572235673857,0.7575353427580689,0.0,0.627340343677866,0.7051501769586457,0.0
0.6673123486682808,0.4412910109362498,0.3816762409780527,0.5957424980764299,0.599557597028078,1.0
0.0726392251815974,0.0202720725526805,0.0,0.0112849448576557,0.0071363967919242,0.0
0.3268765133171918,0.5761536409709258,0.2733834143467374,0.6224672993075147,0.5160982272022507,1.0
0.6053268765133168,0.9805281408375568,0.2551185741640889,0.9815337265965632,0.9848382923631602,1.0
0.1210653753026633,0.0309415844225129,0.0,0.0264170300076942,0.0343952823109081,0.0
0.4092009685230025,0.7575353427580689,0.0,0.5963067453193125,0.6948119055102446,0.0
0.1670702179176757,0.2976793811683116,0.261246133451171,0.2795588612464734,0.2385538926568031,1.0
0.7263922518159802,0.410242731395039,0.384838218687092,0.5796358040523211,0.6075369065991603,1.0
0.0807102502017684,0.0170712189917314,0.0,0.0268444900401816,0.0082781828066917,0.0
0.5060532687651333,0.4008179959100237,0.3599941081160701,0.5295374882448494,0.4814559654961692,1.0
0.5629539951573843,0.2976793811683116,0.2509942554131684,0.3967684021543985,0.4323259648591429,1.0
0.1670702179176757,0.3841024273139504,0.0,0.1592716081046422,0.2985142537795187,0.0
0.1937046004842617,0.3307548679647905,0.2679334217115923,0.2908438061041292,0.2741600724872015,1.0
0.1670702179176757,0.3307548679647905,0.0,0.1342224502009059,0.2614988700170078,0.0
0.1210653753026633,0.3094158442251267,0.0,0.066427289048474,0.2251784335836226,0.0
0.6271186440677967,0.9378500933582292,0.2615996464869642,0.964093357271095,0.9656555945322384,1.0
0.1428571428571423,0.2870098692984797,0.2551185741640889,0.2441651705565529,0.219897076262618,1.0
0.1670702179176757,0.3035476126967191,0.0,0.1295203898435495,0.242624521056717,0.0
0.0217917675544789,0.0736196319018405,0.1279717189571365,0.0144652474993588,0.0220238667277594,1.0
0.1265133171912831,0.0282742064550545,0.0,0.0294947422416004,0.0348351933594792,0.0
0.0217917675544789,0.0842891437716724,0.0,0.0080362486107545,0.0291460245771202,0.0
0.4842615012106535,0.6051747132568686,0.3199292973928413,0.7397794306232366,0.6239494783229236,1.0
