V_0,V_1,V_2,V_3,V_4,V_5,transported
-0.7333689465963452,0.03989476338232581,0.4337171502647571,-0.2696118059985391,-0.1781002332674762,-0.10538042485139759,0.0
-0.7345112128933862,0.03991701133296286,0.43383522538234676,-0.26606906757739474,-0.17695203102294496,-0.10593518882446011,0.0
-0.02752517859452884,-0.9221804587417755,0.5925854452643249,-0.13819136686826056,0.5907438055045415,0.06962735904695991,0.0
0.12577266348321786,1.0182276356769406,-0.4201234196161126,-0.38910252873720436,0.5137125655929282,-0.3753878953149866,0.0
-0.1876855955762281,0.8951693431903611,0.4906094657452556,0.8170192394624565,-0.02385799974458101,0.7682777102231777,0.0
-0.5034835799970976,0.08200725038820336,0.40511297285022035,0.6270503311752346,-0.4718125445424528,-0.21611121526753566,0.0
-0.12025144269890131,0.8947510534803451,-0.49682001562698475,0.8143560562185063,0.11902148233620756,0.7687712935922291,0.0
-0.7307223986371141,0.03856786352255675,0.4335909449772159,-0.27425936835871945,-0.1799967909221802,-0.10241712610392006,0.0
-0.45818219150772294,0.09787138038648362,-0.5818806646234804,0.6509310694773236,-0.31614877165287536,-0.24695543792085015,0.0
-0.7286390251276385,0.03584817160855081,0.4336902835878852,-0.27367435356751096,-0.18050587385005804,-0.09792465173635911,0.0
-0.6634735471449833,0.037321138921738856,-0.5536042966758237,-0.27403586106717853,-0.03626320900660849,-0.10083762143482047,0.0
-0.7345951274106352,0.04025662576454759,0.4337976733590282,-0.2666421038090912,-0.1770858871539341,-0.10640683155453563,0.0
0.4177433882762854,-0.5713387190245323,0.44652118825038384,-0.5982345385045073,-0.6251841592237081,0.259140992454005,0.0
-0.6705637706726245,0.042328310763866867,-0.5535429086250705,-0.2650468530032404,-0.03212496295678114,-0.11072276683566393,0.0
-0.7344664129961879,0.03922014766668927,0.434050721772959,-0.2671265648161771,-0.17572951458613176,-0.1057504135331775,0.0
0.469112464051014,-0.5642666975708409,-0.5402358763440808,-0.5743939279583419,-0.47106410758742506,0.2420001621632176,0.0
-0.6414442439520305,0.021525509532690654,-0.5542079208168756,-0.3004158703167594,-0.049212808506815205,-0.07021093434810974,0.0
0.38882089966476124,-0.5551819154565116,0.44752785925510397,-0.5552067041734783,-0.6062691705153664,0.224299809975455,0.0
-0.7196637889668545,0.030222003543018152,0.4335498240707984,-0.28560306617862463,-0.18596127157941744,-0.08622089604857541,0.0
-0.3098412406302977,0.8223331584438299,-0.4689227500441487,-0.1291779779831442,0.38995563458260085,0.9373166176796981,0.0
0.03199847087440097,-0.910866339180361,-0.3964935372035316,-0.12342634526097854,0.7275107273457747,0.05763072025151428,0.0
1.1859120357939021,0.4239194815147514,0.5805129848061509,-0.6855137560115806,-0.06236777355461108,-0.04388997146117051,0.0
0.3983415599547071,-0.5608748223345662,0.4474166208616925,-0.5685341299701494,-0.61233812037974,0.23655255283458715,0.0
0.4757050576102886,-0.5699089982435153,-0.5402846364522167,-0.5811963639275841,-0.4746243682362409,0.25233267742476706,0.0
-0.7338586616986598,0.038733795156413287,0.4340363881016094,-0.26778844422898107,-0.1760578102007506,-0.10485875960641684,0.0
0.025100079902298282,-0.9043916674779631,-0.39670715223964814,-0.11405586549139009,0.7293158782025265,0.04735380161530407,0.0
0.47307781857530573,-0.5673403842688792,-0.5402890240333842,-0.5793964382187405,-0.4732330136447015,0.24770760074536174,0.0
-0.7281675742394873,0.03538353283419673,0.4337362685264632,-0.2740840124388516,-0.1806389328090272,-0.09710022918606381,0.0
-0.6664379397822033,0.03941721046241218,-0.5536578685418974,-0.2698764972163157,-0.034594482485591646,-0.10500053265200553,0.0
-0.7163533042301352,0.02565047130791,0.4337589267129993,-0.2891618095143352,-0.18574412751636318,-0.0800741514136813,0.0
-0.6583650988437284,0.03349741587703504,-0.5538192423755653,-0.27956113384841996,-0.039265296820854924,-0.09359016446885071,0.0
-0.4648890898071024,0.10280544696475521,-0.5817485907148321,0.6589746820670324,-0.31227474413506057,-0.25645174277611255,0.0
-0.6676446340626142,0.039396710777060244,-0.5534186145099711,-0.26894083330928376,-0.03273802617837117,-0.10619720529403782,0.0
0.2303011617834632,-0.8403160678351345,-0.42581044120179506,0.8143705198007298,0.4435736920247823,-0.0996704008397738,0.0
0.1236513452987139,1.0201197268113147,-0.4201283882090096,-0.387035802676841,0.5147197169806785,-0.37875915538776095,0.0
-0.7141938182036355,0.023251995987942666,0.4339709966156733,-0.29313465367252434,-0.18544388148345745,-0.07692821537025338,0.0
-0.18701490574629015,0.894675936532534,0.49059625835439075,0.8162148782034856,-0.02424540249636249,0.769227340708704,0.0
-0.7371935538333367,0.04175617939649973,0.4339599632853169,-0.26316170226237484,-0.175181805741579,-0.10964745230246584,0.0
-0.7365837297821568,0.03943369078867312,0.43448094005620613,-0.26622635389229016,-0.17212889229437678,-0.10843851340627475,0.0
-0.5068370291467873,0.08447428367733917,0.4051790098045445,0.6310721374700891,-0.4698755307835454,-0.22085936769516684,0.0
-0.6496512373113567,0.02686462847293364,-0.5539408906302962,-0.29053261824892046,-0.04408953940059161,-0.0811466780768407,0.0
0.483258716810064,-0.5742059858509261,-0.5405228620728169,-0.5919538231107193,-0.47949076758600323,0.26158218337330935,0.0
-0.6631418913181961,0.03687533916722941,-0.5537083851890555,-0.2741279019714501,-0.03651920715550398,-0.10021719416901717,0.0
-0.6611348091368147,0.032142150229108914,-0.5528689689954766,-0.2795511232559711,-0.03207211582191759,-0.09649297823054111,0.0
-0.7337900474455306,0.03795091631815549,0.43423382789753195,-0.2688343213715981,-0.1746692951359113,-0.10471972639740557,0.0
-0.6636746595304852,0.03690223219611613,-0.5535994657120551,-0.27313897682544824,-0.03585777429446449,-0.10057703350356646,0.0
-0.5202508257455463,0.09434241683388236,0.40544315762184124,0.6471593626495067,-0.4621274757479158,-0.23985197740569153,0.0
-0.6597051064518998,0.03248011830303503,-0.5532875969618841,-0.2796209089987807,-0.035402110257914086,-0.09474331090156747,0.0
0.048999671379949525,1.025463522904734,0.5675496105327743,-0.3755282846542249,0.3763420832285616,-0.3890557522289867,0.0
-0.6705274300311603,0.03756074015404949,-0.5522580111440097,-0.2702196767497217,-0.02391135112999559,-0.10954290899869408,0.0
-0.7472543663458291,0.04930674097695287,0.434078142138127,-0.2507516043660606,-0.1696159953035954,-0.12398779293457698,0.0
0.4621335046645745,-0.558960321282631,-0.5400673625457592,-0.5668335605544584,-0.46727363972784464,0.2320094541456061,0.0
-0.05206411475526336,-0.8938147738229368,0.5900162916511639,-0.09535576663236314,0.5862324408562475,0.03279354900176177,0.0
0.45795619213791844,-0.5541108795661664,-0.539691812988499,-0.5639858733605746,-0.46564680169956396,0.2248097709572578,0.0
-0.6664450222648731,0.03760735048392918,-0.5532043518787197,-0.27125833277155287,-0.03183461101798459,-0.10429714514826109,0.0
-0.6636201918726538,0.03637052361430004,-0.553404121371401,-0.2747614587665568,-0.03431655514546307,-0.10090508276174674,0.0
0.46176407620370924,-0.5581654402116822,-0.5400887519195989,-0.5672850699164319,-0.46728126786626,0.23087900123524285,0.0
0.48576589502805256,-0.5735997811072825,-0.5409176738137231,-0.6005300008106966,-0.48223830546078067,0.2618971781802201,0.0
0.018606749693363307,-0.9002797138307952,-0.3964292702120371,-0.10648834672262461,0.7339010677551923,0.038553794227781796,0.0
-0.655436562455356,0.031520596144909534,-0.553779464919464,-0.2835023713784138,-0.04108594198188454,-0.08946460352092346,0.0
-0.03672750299725348,-0.9081196312729222,0.5906368657219194,-0.11777809516312503,0.5828228193557818,0.055179560886125016,0.0
-0.7363690647677553,0.04166905443958041,0.43381987735267596,-0.26479915159253803,-0.17612490164159705,-0.10905848751235608,0.0
-0.7104219561702623,0.02006657668607037,0.4339615994679896,-0.2976039323604868,-0.18698118443859665,-0.07145479936634039,0.0
-0.7331698799171321,0.03894520116258251,0.4338007869299655,-0.26764319080444915,-0.17775145309100648,-0.10404555273852607,0.0
-0.049828803172613303,-0.8969720930411226,0.5904557010942392,-0.10053886501282913,0.5878162740341483,0.03616042373061504,0.0
1.1884924349727495,0.4202249132935798,0.5808178388513972,-0.6859690773750204,-0.0631757804339998,-0.037756152695647915,0.0
-0.7338963060889119,0.039796830325121636,0.4337947905964786,-0.2672439873541772,-0.17737690136600343,-0.10549335814322015,0.0
0.051346554493897474,1.0239242708129115,0.5674830777810262,-0.3797651729330276,0.37521000005485183,-0.38634492140703824,0.0
-0.0474578363972098,-0.9039166980645116,0.5920506186877894,-0.1102516295096326,0.5957165391776602,0.04086369997148395,0.0
-0.45147529320834345,0.092937313808212,-0.5820127385321288,0.6428874568876147,-0.3200227991706902,-0.23745913306558777,0.0
-0.7215936047690577,0.02939119462636243,0.43390497288977836,-0.28318023924409647,-0.18239344423267026,-0.08756213146591876,0.0
0.12421106705161075,1.0210357206158016,-0.4202608523701892,-0.39197030266467164,0.5136547148523453,-0.37977437069023734,0.0
0.4777112507293413,-0.5709749886018131,-0.5402837730397126,-0.5842311034850604,-0.47596482412336927,0.25481343357256964,0.0
-0.04525279769216304,-0.8995574007999763,0.5901493070833411,-0.10586150355851337,0.5840709246027261,0.04216305258911453,0.0
0.4035760759233961,-0.5660368619287092,0.4472372966560776,-0.5729026518708378,-0.614792031054559,0.24519168065703217,0.0
0.4753617871927429,-0.566566415772721,-0.5405799719910572,-0.5872455900490413,-0.47572769784664126,0.2478702162922403,0.0
-0.7144351107847272,0.02544723099359358,0.4334229737137338,-0.29087183745994916,-0.18871079943943467,-0.0778690721561753,0.0
0.42849382789457335,-0.57962084534374,0.45498799495668935,-0.6033768176924675,-0.6038366720758203,0.28396970340165395,0.0
-0.6532935822854391,0.029594718935585865,-0.5538469577441902,-0.28559614651840337,-0.042149004781553596,-0.08612968192509962,0.0
-0.7340568293472021,0.039640377257734165,0.4338400916731294,-0.2673369171297037,-0.17706578260005265,-0.10554054990086464,0.0
0.4583157346081039,-0.5555774459928233,-0.5399518536169903,-0.5629456764273932,-0.4653070039505464,0.22609300380074585,0.0
0.4666451649778955,-0.56008071470294,-0.5404811736436927,-0.5787806146805436,-0.47127735629919476,0.23537914276970848,0.0
-0.7311417314041304,0.038061918874840873,0.4336886582526467,-0.2717114559101948,-0.17928744541393266,-0.10196848964199885,0.0
-0.6674932613454855,0.039827914661404895,-0.5535484912293489,-0.2686315952187685,-0.03366360030562679,-0.10615669699470114,0.0
-0.5229335850652981,0.09631604346519101,0.40549598718530055,0.6503768076853902,-0.4605778647407899,-0.24365049934779648,0.0
-0.6778081439786884,0.04740823129345538,-0.5533909614067078,-0.2558278713869234,-0.027898721478151277,-0.120645318108947,0.0
-0.00879422531667233,-0.927441893760496,0.5988685447012316,-0.15223750902386188,0.5966786814405919,0.09984945715361869,0.0
-0.32383106866222544,0.8309438192742944,-0.4682101161413286,-0.11355708355526896,0.40080115094609226,0.9180822742136728,0.0
-0.6486176270153056,0.026574191005822943,-0.5539072326296798,-0.29178477521390733,-0.045057014073935184,-0.07987054883736974,0.0
0.024082472455294816,-0.901068349409819,-0.3974120597969513,-0.10921580821874648,0.7248182073806864,0.045794688726943,0.0
-0.46086495082747475,0.09984500701779225,-0.5818278350600211,0.6541485145132071,-0.31459916064574944,-0.2507539598629551,0.0
0.060060074105590215,1.0176616579309579,0.5672799488849624,-0.38880045834538135,0.36964477971308174,-0.3736588125606791,0.0
0.7346933127914784,0.08956671765636603,0.7236789241723229,-0.21054115434873746,1.1379496373663294,-0.2464355821880285,0.0
-0.012643509837704866,-0.9220410170087809,0.5982596791265774,-0.1445993502114104,0.5943431702134649,0.09390440592495855,0.0
-0.048026916015643364,-0.8986813576936156,0.5904797543838074,-0.10268439904017995,0.5873897818224213,0.038817445952453955,0.0
-0.7351129959982194,0.03919246469542367,0.43418517748491003,-0.2669296594160236,-0.17438455743692477,-0.10664716486593383,0.0
-0.7327878577113676,0.03863616896341997,0.4338809682819146,-0.2687738846916429,-0.17758854220883533,-0.10368273663001915,0.0
-0.7338784890808726,0.03974758119188609,0.4337825169099339,-0.2675621847843507,-0.17750770301663923,-0.10541753442295669,0.0
1.2490189901536795,0.42494289008876934,-0.4066233866558747,-0.6810657863746166,0.08360820594388371,-0.04739489442227532,0.0
0.46200383673254336,-0.5583466046070372,-0.5401894206165534,-0.5680232880468103,-0.46748557481809444,0.2310411184639913,0.0
-0.39731076616060007,0.8376571195565835,0.5188785291387153,-0.10219575522640068,0.25858696703312734,0.9083251432252144,0.0
0.3573376684264062,-0.10078264414327796,-0.31226709759851723,0.05981389585299942,1.1627759759763947,1.0548613334984271,0.0
-0.6664264914456665,0.039718364845670776,-0.5536934277207862,-0.27069616655688045,-0.034779003418681766,-0.10538645491762483,0.0
-0.718331700903882,0.02836732264424922,0.4334685688933133,-0.28634670574469484,-0.1865246357551123,-0.08347733631923394,0.0
-0.733708094333006,0.03931830706326225,0.4338756271533437,-0.26736434904826656,-0.17730500673913502,-0.10481204889064032,0.0
-0.6608727867235773,0.03486049535645232,-0.5536598795210953,-0.2766613389498444,-0.03744491511134109,-0.09668722190855067,0.0
-0.5142146172761047,0.08990175691343794,0.4053242911040577,0.6399201113187687,-0.46561410051394914,-0.23130530303595542,0.0
0.05736466344376445,1.019570325821578,0.5673528376159823,-0.38564179990038083,0.3713301655641245,-0.3774566837578675,0.0
0.010673231961626336,-0.8913286188354834,-0.39710531985697123,-0.09332553678074818,0.7327941536532028,0.026837554354577194,0.0
1.2881127883634003,0.391888640616525,-0.39716210499903837,-0.7317402566868059,0.09907663943875282,0.015811893844832815,0.0
-0.3244781079165775,0.8316400415867745,-0.46825624132729443,-0.11253536377117102,0.4007889495387363,0.9171181354083053,0.0
0.8061410574208311,0.08090918528910192,-0.26243752532378856,-0.22240114378953757,1.287482921890035,-0.23872240816042442,0.0
-0.7054213888652575,0.01716698547675715,0.4337262877723366,-0.3031887573689432,-0.19105582055115616,-0.06460855586738777,0.0
1.2570661146890507,0.4194317276425745,-0.40656153324279704,-0.6917560603607863,0.07879700635963316,-0.0361487788052701,0.0
0.39891889603767233,-0.5619412961062428,0.4472648542705649,-0.5688234152705299,-0.6124611325570818,0.23776720923029937,0.0
-0.052115654892945264,-0.8935164299142405,0.5901156976974093,-0.09614473589568613,0.5862947911072915,0.03245641365439268,0.0
0.45777727414879493,-0.552050972194931,-0.5395966832839385,-0.5665001916795104,-0.46631988867251356,0.22269171786447461,0.0
0.10899722228749495,1.0306108608905475,-0.4198072753096279,-0.36891486874818763,0.5233176685030091,-0.39914372393984526,0.0
-0.6585121988359426,0.024230575060075404,-0.5511464293604564,-0.2912644953922303,-0.02202132613296623,-0.0921792337075353,0.0
0.4100285126326271,-0.5672281872651571,0.44672419748193154,-0.5899097572041898,-0.6206125642382374,0.24976557945063985,0.0
-0.6596421323696933,0.03437034968515969,-0.5537873889135456,-0.2784926668867936,-0.03858732979089274,-0.09535004576608627,0.0
0.020735556761567076,-0.8981803167955701,-0.39751884884799504,-0.10445383994808037,0.7260127009227841,0.04088417625502292,0.0
-0.6656906230875651,0.03766240979518392,-0.5533676691713106,-0.2715548129203309,-0.03333163921167325,-0.10335071648111749,0.0
0.40054661996393565,-0.5772192633939922,0.45190987871425975,-0.6001459387241558,-0.5835392983902268,0.2392155039000711,0.0
-0.04289160443019593,-0.9075966226720177,0.5918299694049488,-0.11510618791595016,0.5937279670492588,0.04705831167818036,0.0
-0.05013689376032501,-0.8979566486201267,0.5909117864199896,-0.10222209290530973,0.5906556544027376,0.03572286622218597,0.0
-0.7305195576314096,0.035406562447980204,0.4342005259875844,-0.27282219538168917,-0.1763787724541174,-0.1000145477708231,0.0
-0.7240129206856221,0.031946608186973,0.4337325818569743,-0.2797504349870522,-0.18231013331357232,-0.09125766057168772,0.0
0.010899903895822419,-0.8931586186436307,-0.39653954106689954,-0.09628016367724543,0.7359041682992875,0.027399567745161373,0.0
-0.03355019307002684,-0.9078385312069467,0.5898205475501719,-0.11888730979284215,0.5764951703093568,0.058906331225401225,0.0
0.28758253452858107,-0.09811582050506858,0.6750695911234806,0.0653678738963674,1.0204572225775108,1.0507836392554946,0.0
-0.43068390848026705,0.07764170741557004,-0.5824221676489386,0.6179522578595174,-0.3320322844759161,-0.20802058801427453,0.0
0.12486918434674935,1.0191526092722818,-0.4200763912362175,-0.3884440460396356,0.5141333544363034,-0.3769031603674121,0.0
0.16823252754563997,-0.8438450313877356,0.5615133810435264,0.8105988129729129,0.2975949879297418,-0.0925669403246152,0.0
-0.04536590689995731,-0.8994246331030774,0.5901160106471923,-0.10440802618376674,0.5835832986343134,0.04246543551220842,0.0
-0.3284853540448485,0.8346009479150691,-0.4681821324633858,-0.10774455639012319,0.40308408534106244,0.9114327598589069,0.0
-0.7025763967844806,0.016586682982824223,0.43341495503378485,-0.30602848998767274,-0.1947576994178193,-0.061228735053201554,0.0
-0.6657058243823545,0.038796103096115336,-0.5536600232665764,-0.2712172371085397,-0.03503582987605247,-0.10391569118600455,0.0
-0.7250931814927776,0.03382548912848956,0.43358058934418015,-0.27999589014579485,-0.18281189517699017,-0.0937483571250653,0.0
-0.7286308642754571,0.035909769190261204,0.4337075334078319,-0.2735203899232778,-0.18050383773049997,-0.09793703552973065,0.0
-0.7305540929482292,0.03496841079330257,0.43433088942117604,-0.27332682008787135,-0.17553124759355004,-0.09996735130921022,0.0
1.1895047613583511,0.41730871162872696,0.5815473927447655,-0.6913549909071508,-0.0587919310845239,-0.036591193708514574,0.0
-0.6557801261428514,0.03145016696601578,-0.5538514600698334,-0.28294359653822376,-0.04076428229246999,-0.08978287453243401,0.0
-0.7338946957735258,0.0378201849156794,0.4342848523491837,-0.26883084721642697,-0.17431817859934567,-0.10476945192169154,0.0
-0.6639800283977257,0.03739869593049512,-0.5536267959730292,-0.27288247644930014,-0.035826316035421746,-0.10129527621919387,0.0
0.34606111033684694,1.0682454368800698,-0.44864037068888624,0.5169306793828166,0.22499514678196653,-0.5007634511280665,0.0
-0.04638558326688912,-0.8982706847844845,0.5901115462381447,-0.1035046744076061,0.5835575249554105,0.04091739181816952,0.0
-0.6652133339903826,0.038372688077505816,-0.5536651324747606,-0.2715703885209981,-0.035307176497897885,-0.10311633795213095,0.0
-0.04302741634191126,-0.9015161351044811,0.5902275880198534,-0.10813970671137721,0.5832274534017372,0.0456384065196841,0.0
-0.6757960744888745,0.0459280113199739,-0.5534305835793023,-0.25824095516383605,-0.029060929733495718,-0.11779642665236831,0.0
-0.05090139617867571,-0.9008846706033294,0.591769426170446,-0.10455671014489767,0.5968615292012335,0.03558646771556883,0.0
-0.7331668397011608,0.03877336799342523,0.43389211477019185,-0.2680438320811278,-0.1774728220179598,-0.1039336964998773,0.0
0.030697035165692693,-0.9085688384532928,-0.396840863245477,-0.12022692539019031,0.7258171149575743,0.05555960930015465,0.0
-0.7294311050186129,0.03620353597743923,0.43381276942705427,-0.2727759807496795,-0.1795927423519388,-0.0989279888796899,0.0
-0.7310769316259716,0.03492391074149541,0.43451660076936705,-0.2736103647895329,-0.1743364802573545,-0.10065732516512055,0.0
-0.6637474883576705,0.037354738592597504,-0.5536949388334335,-0.2734662885631316,-0.036179738652802704,-0.10111274900617843,0.0
0.39203260715124094,-0.5581876747024164,0.44819025295944614,-0.5728369674051786,-0.602935907374707,0.2252581781125982,0.0
-0.6491152180810549,0.026351469021788698,-0.5538454021912882,-0.29108490987860464,-0.0441137699168251,-0.0802577516687026,0.0
0.46938900950006657,-0.5626363019548175,-0.5404674869742738,-0.578347021645391,-0.4721830970709575,0.24009942433243428,0.0
-0.457511501677785,0.09737797372865645,-0.5818938720143453,0.6501267082183526,-0.31653617440465687,-0.2460058074353239,0.0
-0.7345225744952548,0.04023980020898093,0.43379232650342536,-0.26680159733022896,-0.17714578300910044,-0.10634961595120833,0.0
-0.733519591265013,0.03896696650327969,0.4339532189303301,-0.26808839908633836,-0.17683646470599637,-0.10464209185787572,0.0
-0.7251289170084451,0.032167853928083856,0.4339524291612103,-0.27937619015358095,-0.18026641831978352,-0.09291450271779887,0.0
0.40515518603562484,-0.5670604764703719,0.44730208697996,-0.5764942029562065,-0.6154935394542937,0.2470628455597686,0.0
0.012820484767987781,-0.8942274417357505,-0.3968081757337275,-0.0976703449072886,0.7340837554159144,0.02993886134474992,0.0
-0.7183940220016753,0.02751034032931622,0.43370800843237145,-0.2862511741945977,-0.18524968113049053,-0.08298289558964946,0.0
-0.5209215155754842,0.09483582349170953,0.40545636501270604,0.6479637239084776,-0.4617400729961343,-0.24080160789121777,0.0
-0.7247885293536388,0.03335420623094843,0.43365950513892676,-0.2787116691319517,-0.18287821219766745,-0.09273728844949468,0.0
-0.731693367517017,0.03675643673251101,0.43410205402811497,-0.27102054502188694,-0.1764480268945078,-0.10185891240848118,0.0
1.1857144734038982,0.4174294528270826,0.5819441240901029,-0.6855743555996364,-0.054416597493817616,-0.03976402982696094,0.0
-0.7199658963365778,0.029513783759853716,0.4335481131735564,-0.28386570773644015,-0.18549996979607433,-0.0856257257185473,0.0
-0.5289697935347396,0.10075670338563546,0.4056148537030841,0.6576160590161282,-0.45709123997475654,-0.25219717371753264,0.0
0.12103671367847343,1.0219530539748147,-0.4200533590885281,-0.384235806541889,0.5163511339164635,-0.3824556610244314,0.0
-0.7035714470035149,0.017111116253718486,0.43326618523364135,-0.3034744624325466,-0.19470911359196805,-0.06212540235257069,0.0
0.4174436141283377,-0.5723023567503509,0.44659001486370115,-0.5995939684307052,-0.62510213972531,0.2598807862335788,0.0
0.39016227932463715,-0.5561687287721659,0.44750144447337425,-0.55681542669142,-0.6070439760189295,0.22619907094650749,0.0
0.3949290838380688,-0.555924853147667,0.4475727347210696,-0.5678630288540905,-0.6114602971727477,0.22939401523791758,0.0
-0.7215754795377869,0.030800987660410346,0.433528155144526,-0.28259405522902165,-0.18467724111886583,-0.08813256636323548,0.0
-0.01337446513181375,-0.9182853368639483,0.597413758730017,-0.14183265492834837,0.5895049051921007,0.09166176579128021,0.0
0.4674238793739262,-0.5610339643715005,-0.5399147501508881,-0.5752904205144437,-0.4711033640603026,0.23811167312899048,0.0
0.02042868562647862,-0.8987767245852194,-0.39723181078879777,-0.10587990809463162,0.7278865891835563,0.04043576406484246,0.0
-0.7319628101549421,0.037792146752046916,0.4338930181595973,-0.27039452170859657,-0.1776647708236351,-0.10256645926068349,0.0
-0.7127866653732372,0.023785377731777062,0.43349522422020914,-0.29275145128399194,-0.18901301699848289,-0.07528263965967809,0.0
-0.7218778664765028,0.030867513170892598,0.43356030015044794,-0.28191298065166476,-0.1843887736999371,-0.08837137417275447,0.0
-0.05227292264842308,-0.8944799375832195,0.5903105179245783,-0.0969368852403889,0.5881966562225652,0.032393636843328924,0.0
-0.6676030037734011,0.03974810710984534,-0.5535154772335124,-0.2686099759172076,-0.03344857091461169,-0.10620356392470968,0.0
-0.5189094460856704,0.09335560351822805,0.40541674284011153,0.6455506401315649,-0.46290228125147875,-0.23795271643463906,0.0
0.39082494632304204,-0.5550929315334903,0.44757075248996864,-0.560269762350545,-0.608191373549156,0.22565470764039855,0.0
1.2413504218380527,0.43007067261509363,-0.40635036751552683,-0.6712571435476489,0.08821017944602735,-0.05751868807490776,0.0
-0.5256163443850499,0.09828967009649965,0.4055488167487599,0.6535942527212738,-0.45902825373366396,-0.24744902128990143,0.0
-0.023971233524437655,-0.9168271856269998,0.5901307804173284,-0.13197062482047417,0.5742669328066371,0.07300382000261728,0.0
0.1165978310212848,1.0250652902926398,-0.4198952583729954,-0.3784498788887765,0.5190170937924747,-0.38844517226133213,0.0
-0.6698833384486169,0.041764158622961886,-0.5535493196520915,-0.2660988001907565,-0.032515025584436794,-0.10971932922788179,0.0
-0.6941414992696733,0.009032701064623673,0.4333853464500656,-0.3162387897671125,-0.19801886597718357,-0.04865170161077905,0.0
-0.32043007603783,0.8308205739493164,-0.46863657042454204,-0.11696909271945694,0.3956486883235232,0.9218880877151492,0.0
-0.660237228801087,0.03360748052865925,-0.5534505254401652,-0.2782666574326477,-0.03631849384232587,-0.09567813543950977,0.0
-0.04278142519377218,-0.9010935994534114,0.5900360182316681,-0.10819263399637749,0.5819942893894754,0.0457783666839215,0.0
-0.523604274895236,0.09680945012301817,0.4055091945761654,0.6511811689443611,-0.46019046198900837,-0.24460012983332272,0.0
0.05425833751924298,1.020223999817364,0.5677874280349776,-0.3832951711035531,0.3757695924943263,-0.38139481809443787,0.0
-0.31684702709082213,0.8278973146710721,-0.4687289491804303,-0.12087457731236544,0.3937258364234285,0.9272049784478396,0.0
0.39150556366753364,-0.5664798152747005,0.45014519053990865,-0.5704715896059964,-0.5906430736863855,0.22962758327163355,0.0
0.11516654524540336,1.0256059813043574,-0.41978507655686326,-0.37715940434485545,0.5206836481770722,-0.39039840872327647,0.0
0.392174348814451,-0.5576489487456474,0.4474618223007798,-0.5592285104683327,-0.6082061842742739,0.22904796240308617,0.0
-0.6670728370667568,0.03981349872753559,-0.553637909669119,-0.26951656060113244,-0.03428106308972316,-0.1058398952036674,0.0
0.11508344874566044,1.026003438756996,-0.419847061932794,-0.3766210111940333,0.520044423008619,-0.3904585736831827,0.0
-0.1282997206581567,0.9006719333742711,-0.4966615269366067,0.8240083913261569,0.12367031535758533,0.7573757277659142,0.0
-0.6533763306594017,0.02948088509073695,-0.5538433304921805,-0.28566442312055795,-0.04195295825828328,-0.08616761703175872,0.0
-0.7278436854462556,0.03342701980177647,0.43415088108334465,-0.27603503649900674,-0.1779083819080301,-0.0962196311192154,0.0
-0.6383953028054532,0.018715345412638952,-0.5542002540217325,-0.3034289736018265,-0.050771396337244576,-0.06520293976212527,0.0
-0.029260660537373126,-0.9105906001890602,0.5895672403617594,-0.12270404943737319,0.5730607472956771,0.06508098550965374,0.0
